#timestamp [ns],p_WS_R_x [m],p_WS_R_y [m],p_WS_R_z [m]
1548808062800622940,26.7675,0.2126,-0.3075
1548808062858737707,26.7675,0.2126,-0.3075
1548808062956348657,26.7675,0.2136,-0.3075
1548808063101871252,26.7665,0.2132,-0.3075
1548808063198943376,26.7665,0.2125,-0.3075
1548808063301312208,26.7665,0.2136,-0.3074
1548808063398830890,26.7665,0.2122,-0.3075
1548808063582138776,26.7665,0.2125,-0.3074
1548808063702986478,26.7665,0.2125,-0.3074
1548808063800490856,26.7515,0.2131,-0.3086
1548808063956268787,26.7325,0.2129,-0.3087
1548808064100152015,26.7185,0.2142,-0.3076
1548808064178146123,26.7095,0.2145,-0.3075
1548808064302088499,26.7095,0.2144,-0.3085
1548808064399035453,26.7095,0.2144,-0.3085
1548808064534846305,26.7115,0.2145,-0.3086
1548808064601124048,26.7115,0.2145,-0.3086
1548808064654362440,26.7115,0.2152,-0.3079
1548808064773050308,26.7125,0.2145,-0.3082
1548808064894058227,26.6984,0.2154,-0.3085
1548808065010966300,26.6804,0.2156,-0.3083
1548808065100127458,26.6804,0.2159,-0.3083
1548808065200381994,26.6625,0.2151,-0.3081
1548808065248933553,26.6454,0.2156,-0.3079
1548808065301064968,26.6454,0.2156,-0.3079
1548808065369008779,26.6284,0.2165,-0.3091
1548808065489279031,26.6094,0.2164,-0.3079
1548808065607951402,26.5924,0.2169,-0.3073
1548808065701163053,26.5924,0.2179,-0.3073
1548808065798998594,26.5744,0.2157,-0.3082
1548808065848691940,26.5614,0.2159,-0.309
1548808065956139087,26.5614,0.2145,-0.309
1548808066088326454,26.5464,0.2137,-0.3094
1548808066200224161,26.5464,0.2131,-0.3094
1548808066300239801,26.5404,0.213,-0.3096
1548808066400677442,26.5264,0.2129,-0.3098
1548808066575961351,26.5064,0.2096,-0.3111
1548808066702082633,26.4964,0.2102,-0.311
1548808066800133705,26.4964,0.2116,-0.311
1548808066955111503,26.4654,0.2106,-0.3107
1548808067100210666,26.4574,0.2102,-0.3105
1548808067185648202,26.4524,0.2092,-0.3111
1548808067299543857,26.4525,0.2081,-0.3111
1548808067399388790,26.4534,0.2098,-0.3108
1548808067551304817,26.4535,0.2088,-0.3105
1548808067599300384,26.4535,0.2088,-0.3105
1548808067673647165,26.4535,0.2088,-0.3108
1548808067801426410,26.4484,0.2098,-0.3121
1548808067918444633,26.4454,0.2108,-0.3111
1548808068040113449,26.4444,0.2145,-0.3106
1548808068101003170,26.4444,0.2165,-0.3106
1548808068163086414,26.4414,0.2162,-0.3119
1548808068284039258,26.4374,0.2178,-0.3123
1548808068399052381,26.4374,0.2178,-0.3123
1548808068529370784,26.4363,0.2185,-0.3126
1548808068599040746,26.4363,0.2189,-0.3126
1548808068650300264,26.4363,0.2189,-0.3123
1548808068701042890,26.4363,0.2188,-0.3123
1548808068772186040,26.4363,0.2188,-0.313
1548808069059002876,26.4373,0.2189,-0.3123
1548808069199122190,26.4284,0.2158,-0.3125
1548808069258685588,26.4264,0.2174,-0.3115
1548808069378859996,26.4174,0.2157,-0.3103
1548808069502276420,26.4074,0.2163,-0.3115
1548808069621390342,26.3954,0.2152,-0.31
1548808069699228763,26.3954,0.2148,-0.31
1548808069800179004,26.3834,0.2143,-0.3105
1548808069861229419,26.3754,0.2139,-0.3121
1548808069956319093,26.3754,0.2133,-0.3121
1548808070099639177,26.3754,0.2133,-0.3121
1548808070191756963,26.3754,0.2133,-0.3117
1548808070299590110,26.3754,0.2133,-0.3117
1548808070400208711,26.3754,0.2133,-0.3114
1548808070552231311,26.3584,0.2141,-0.3119
1548808070600196123,26.3584,0.2142,-0.3119
1548808070672200679,26.3274,0.2146,-0.3116
1548808070800248622,26.2933,0.2173,-0.3136
1548808070915473461,26.2664,0.2175,-0.3087
1548808071036682605,26.2403,0.2213,-0.3122
1548808071099619626,26.2403,0.2228,-0.3122
1548808071157467365,26.2113,0.2189,-0.3107
1548808071204821586,26.2114,0.2167,-0.3107
1548808071283761501,26.1774,0.214,-0.3117
1548808071399279832,26.1304,0.2116,-0.3121
1548808071519479036,26.0874,0.2089,-0.3115
1548808071608944177,26.0874,0.2032,-0.3115
1548808071670748710,26.0445,0.1996,-0.312
1548808071730245828,26.0445,0.1973,-0.312
1548808071875427722,26.0085,0.196,-0.3117
1548808071974305629,25.9765,0.1935,-0.3119
1548808072121188402,25.9305,0.1937,-0.312
1548808072173387765,25.9305,0.1886,-0.312
1548808072240309238,25.9045,0.189,-0.3128
1548808072361378908,25.8836,0.1862,-0.3118
1548808072472662925,25.8835,0.1875,-0.3118
1548808072602426767,25.8295,0.1891,-0.3123
1548808072673586368,25.8295,0.1908,-0.3123
1548808072719415903,25.8035,0.191,-0.3089
1548808072774475812,25.8035,0.1927,-0.3089
1548808072847280740,25.7765,0.1939,-0.3112
1548808072962784767,25.7504,0.1979,-0.3137
1548808073083317995,25.7224,0.2007,-0.3126
1548808073205502271,25.6855,0.1968,-0.3116
1548808073321748256,25.6854,0.1979,-0.3116
1548808073420493602,25.6514,0.1957,-0.3129
1548808073569635629,25.5734,0.1961,-0.3128
1548808073621725797,25.5734,0.1977,-0.3128
1548808073696503639,25.5384,0.1987,-0.3132
1548808073812431335,25.5024,0.2027,-0.3138
1548808073919481515,25.5023,0.2055,-0.3138
1548808074052246570,25.4303,0.2065,-0.3128
1548808074101941823,25.4303,0.2071,-0.3128
1548808074177948236,25.3933,0.2094,-0.3147
1548808074293455839,25.3563,0.2122,-0.3097
1548808074402753591,25.3563,0.2149,-0.3097
1548808074535881280,25.2812,0.2161,-0.3123
1548808074603897571,25.2812,0.2187,-0.3123
1548808074655941963,25.2472,0.2196,-0.314
1548808074704207658,25.2472,0.2206,-0.314
1548808074780810356,25.2102,0.2168,-0.3131
1548808074885775327,25.2102,0.2212,-0.3131
1548808075016680002,25.1331,0.226,-0.3138
1548808075089458465,25.1332,0.2229,-0.3138
1548808075135563611,25.0992,0.2229,-0.312
1548808075190507411,25.0992,0.2251,-0.312
1548808075256334781,25.0641,0.2257,-0.3136
1548808075377545833,25.0271,0.2301,-0.3131
1548808075470403432,25.0271,0.229,-0.3131
1548808075622335910,24.9421,0.2319,-0.3124
1548808075673110246,24.9421,0.2333,-0.3124
1548808075748440504,24.9021,0.2319,-0.3126
1548808075854623079,24.902,0.2353,-0.3126
1548808075957765102,24.859,0.2374,-0.3119
1548808076103422164,24.772,0.2385,-0.3144
1548808076225197315,24.7249,0.2402,-0.3132
1548808076338703870,24.725,0.2396,-0.3132
1548808076440276384,24.6779,0.2405,-0.3142
1548808076590387821,24.5809,0.2425,-0.3139
1548808076637548685,24.5809,0.2444,-0.3139
1548808076713612318,24.5348,0.2464,-0.3144
1548808076828006029,24.4888,0.2456,-0.3153
1548808076938979625,24.4888,0.2531,-0.3153
1548808077069043874,24.3947,0.2576,-0.3174
1548808077140048265,24.3947,0.2596,-0.3174
1548808077190242767,24.3487,0.2597,-0.3163
1548808077239903688,24.3487,0.2602,-0.3163
1548808077314427375,24.3047,0.2547,-0.3167
1548808077431581497,24.2586,0.2618,-0.316
1548808077551771402,24.2136,0.2657,-0.3169
1548808077639919281,24.2136,0.2672,-0.3169
1548808077739444017,24.1705,0.2689,-0.3173
1548808077794257879,24.1255,0.2665,-0.3173
1548808077914522171,24.0815,0.2697,-0.317
1548808078036122322,24.0375,0.2716,-0.317
1548808078123012542,24.0374,0.2743,-0.317
1548808078222611188,23.9924,0.277,-0.3177
1548808078279365539,23.9475,0.274,-0.3156
1548808078399104118,23.9034,0.278,-0.3179
1548808078523967504,23.8573,0.2784,-0.3185
1548808078623872518,23.8573,0.2821,-0.3185
1548808078724114418,23.8113,0.2843,-0.3192
1548808078822585582,23.7693,0.2852,-0.3182
1548808078880736827,23.7353,0.283,-0.3171
1548808078999707937,23.7453,0.2823,-0.3172
1548808079123252391,23.7463,0.2816,-0.3175
1548808079223617792,23.7463,0.2822,-0.3175
1548808079324101686,23.7453,0.2816,-0.3172
1548808079424762248,23.7443,0.2816,-0.3172
1548808079601897239,23.7453,0.2816,-0.3172
1548808079724646329,23.7463,0.2816,-0.3172
1548808079822529554,23.7463,0.2816,-0.3172
1548808079905857086,23.7463,0.2816,-0.3172
1548808080048959016,23.7453,0.2816,-0.3172
1548808080149701595,23.7453,0.282,-0.3173
1548808080200873136,23.7453,0.2817,-0.3172
1548808080250615119,23.7453,0.2816,-0.3172
1548808080322233200,23.7463,0.2817,-0.3173
1548808080440876483,23.7453,0.2825,-0.3176
1548808080562268257,23.7453,0.2819,-0.3173
1548808080650254011,23.7453,0.2816,-0.3173
1548808080749304533,23.7463,0.2817,-0.3173
1548808080800743103,23.7453,0.2819,-0.3173
1548808080905914068,23.7453,0.2816,-0.3173
1548808081040611028,23.7463,0.2817,-0.3169
1548808081149859428,23.7463,0.2819,-0.3169
1548808081250020265,23.7463,0.2817,-0.3175
1548808081350229740,23.7463,0.2817,-0.3172
1548808081401774168,23.7463,0.2817,-0.3172
1548808081521592855,23.7463,0.2826,-0.3173
1548808081641054391,23.7453,0.2816,-0.3172
1548808081749293088,23.7453,0.2817,-0.3172
1548808081905126333,23.7463,0.2816,-0.3173
1548808082048934698,23.7463,0.2817,-0.3173
1548808082121094226,23.7453,0.2817,-0.3172
1548808082249804258,23.7453,0.2817,-0.3172
1548808082350193738,23.7453,0.2816,-0.3172
1548808082451186895,23.7463,0.282,-0.3173
1548808082566829204,23.7463,0.2817,-0.3173
1548808082649767875,23.7463,0.2817,-0.3173
1548808082748883008,23.7463,0.2817,-0.3173
1548808082805800914,23.7463,0.2817,-0.3173
1548808082905093431,23.7463,0.2825,-0.3173
1548808083050281763,23.7463,0.2817,-0.3173
1548808083150721073,23.7463,0.2817,-0.3173
1548808083249844074,23.7463,0.2829,-0.3173
1548808083349494934,23.7463,0.2829,-0.3173
1548808083400767326,23.7463,0.282,-0.3173
1548808083518842697,23.7433,0.2825,-0.3176
1548808083638717174,23.7353,0.283,-0.3172
1548808083749156236,23.7353,0.284,-0.3172
1548808083906334877,23.7103,0.2858,-0.3176
1548808084048972368,23.6933,0.2856,-0.3168
1548808084118089914,23.6682,0.2862,-0.3174
1548808084234967708,23.6432,0.2864,-0.3179
1548808084355779886,23.6092,0.2871,-0.317
1548808084419285297,23.6092,0.2905,-0.317
1548808084598818540,23.5211,0.2933,-0.3184
1548808084712601900,23.477,0.2985,-0.3193
1548808084767088174,23.477,0.299,-0.3193
1548808084831737995,23.429,0.2995,-0.3175
1548808084870301961,23.429,0.3013,-0.3175
1548808084951532363,23.382,0.3007,-0.3186
1548808085072981357,23.382,0.2998,-0.3186
1548808085172075271,23.336,0.3007,-0.3181
1548808085267951726,23.289,0.3001,-0.3178
1548808085311010599,23.243,0.2989,-0.3183
1548808085369422674,23.243,0.3005,-0.3183
1548808085432291746,23.195,0.2999,-0.3169
1548808085553009986,23.148,0.3004,-0.3185
1548808085669841766,23.1479,0.3034,-0.3185
1548808085770328044,23.1099,0.3006,-0.3196
1548808085870739459,23.08,0.2987,-0.3185
1548808085911803483,23.054,0.2974,-0.3186
1548808086028713464,23.031,0.2971,-0.3192
1548808086147306203,23.014,0.2963,-0.3198
1548808086264948368,22.997,0.2955,-0.3175
1548808086370055198,22.997,0.2942,-0.3175
1548808086469007015,22.978,0.2925,-0.3207
1548808086623572111,22.941,0.2908,-0.3209
1548808086669487953,22.941,0.2905,-0.3209
1548808086742689847,22.923,0.2897,-0.3209
1548808086797987937,22.923,0.2894,-0.3209
1548808086862866401,22.903,0.2891,-0.3209
1548808086981240749,22.886,0.2886,-0.3207
1548808087097031593,22.8861,0.2868,-0.3207
1548808087196911811,22.8591,0.285,-0.3203
1548808087296201467,22.836,0.2867,-0.3216
1548808087340000152,22.816,0.2868,-0.3213
1548808087396776914,22.816,0.2859,-0.3213
1548808087585907697,22.768,0.2855,-0.3221
1548808087702092647,22.742,0.2858,-0.3223
1548808087753049135,22.742,0.2858,-0.3223
1548808087822084188,22.715,0.2844,-0.3246
1548808087896061658,22.715,0.2844,-0.3246
1548808088061372995,22.627,0.2844,-0.3233
1548808088182007312,22.5859,0.288,-0.3234
1548808088295934438,22.5859,0.2908,-0.3234
1548808088396862983,22.5439,0.2927,-0.3252
1548808088520327091,22.5048,0.2979,-0.3257
1548808088663874864,22.4218,0.2959,-0.3248
1548808088767342329,22.4218,0.2993,-0.3248
1548808088865171670,22.3797,0.3008,-0.3257
1548808088966755628,22.3386,0.309,-0.3267
1548808089142908334,22.2516,0.3081,-0.3247
1548808089257835626,22.2126,0.3097,-0.3256
1548808089372093439,22.2125,0.3131,-0.3256
1548808089472866535,22.1694,0.3187,-0.3254
1548808089615044832,22.0833,0.3271,-0.3259
1548808089698309183,22.0832,0.3339,-0.3259
1548808089835509777,22.041,0.3406,-0.3266
1548808089939682960,21.9978,0.353,-0.3279
1548808090094414710,21.9088,0.3565,-0.3263
1548808090223042249,21.8666,0.3664,-0.3259
1548808090285041570,21.8665,0.3713,-0.3259
1548808090336082935,21.8175,0.3707,-0.3265
1548808090404178142,21.8174,0.3776,-0.3265
1548808090580244302,21.7243,0.3826,-0.3272
1548808090694080352,21.6792,0.3831,-0.3279
1548808090809149980,21.679,0.3941,-0.3279
1548808090910073757,21.6338,0.4047,-0.3283
1548808091032998085,21.5887,0.4099,-0.3295
1548808091092329025,21.5437,0.4104,-0.3277
1548808091172936916,21.4977,0.4104,-0.3278
1548808091236095666,21.4976,0.4143,-0.3278
1548808091291837215,21.4486,0.4144,-0.3297
1548808091337565183,21.4485,0.419,-0.3297
1548808091411392927,21.4035,0.4156,-0.3297
1548808091530338525,21.3533,0.4246,-0.3303
1548808091650719881,21.3052,0.4321,-0.3304
1548808091718633651,21.3052,0.4324,-0.3304
1548808091771245718,21.2591,0.4318,-0.3304
1548808091821244478,21.259,0.4388,-0.3304
1548808091895871162,21.214,0.4373,-0.3307
1548808092009355783,21.1689,0.4426,-0.332
1548808092118583202,21.1687,0.4493,-0.332
1548808092218888759,21.1235,0.4586,-0.3323
1548808092281456232,21.0795,0.458,-0.3322
1548808092342371702,21.0794,0.462,-0.3322
1548808092400324106,21.0354,0.4623,-0.3314
1548808092541530609,20.9913,0.4667,-0.3324
1548808092611304283,20.9472,0.4673,-0.3335
1548808092730141639,20.9023,0.463,-0.3315
1548808092844886064,20.9021,0.4729,-0.3315
1548808092967449426,20.819,0.4754,-0.3341
1548808093086767673,20.7731,0.4718,-0.3325
1548808093130468368,20.7731,0.4727,-0.3325
1548808093207284450,20.7331,0.4718,-0.3324
1548808093329618215,20.685,0.4731,-0.333
1548808093429404973,20.6849,0.4767,-0.333
1548808093752235412,20.6008,0.4807,-0.3338
1548808093804435968,20.5067,0.4839,-0.3323
1548808093855350971,20.5067,0.4847,-0.3323
1548808093930502414,20.4637,0.4857,-0.328
1548808094046846389,20.4166,0.4865,-0.3316
1548808094100300073,20.4165,0.4901,-0.3316
1548808094166081905,20.3695,0.4901,-0.3313
1548808094266375541,20.3694,0.4959,-0.3313
1548808094326130151,20.3254,0.4959,-0.3312
1548808094407607078,20.2794,0.4949,-0.3309
1548808094567751407,20.2792,0.5035,-0.3309
1548808094629489898,20.2792,0.5027,-0.3309
1548808094738427639,20.1602,0.5008,-0.3308
1548808094860505342,20.1081,0.5025,-0.3316
1548808094979798078,20.0609,0.509,-0.3313
1548808095100831031,20.0139,0.5072,-0.3304
1548808095221450567,19.9679,0.5095,-0.33
1548808095340426683,19.9248,0.5115,-0.3308
1548808095420370578,19.9248,0.5109,-0.3308
1548808095580870866,19.8367,0.5141,-0.3306
1548808095703539371,19.7917,0.5127,-0.3294
1548808095766723871,19.7918,0.5112,-0.3294
1548808095822571277,19.7447,0.512,-0.3296
1548808095867425680,19.7447,0.512,-0.3296
1548808095944255113,19.7007,0.5103,-0.3306
1548808096069555521,19.6568,0.5097,-0.3282
1548808096167396068,19.6567,0.5123,-0.3282
1548808096267587661,19.6126,0.5134,-0.3298
1548808096307473421,19.5645,0.5136,-0.3321
1548808096429354429,19.5186,0.5126,-0.3304
1548808096550010442,19.4725,0.5132,-0.3308
1548808096631745338,19.4725,0.5128,-0.3308
1548808096730175971,19.4255,0.5141,-0.3302
1548808096791520833,19.3795,0.5124,-0.3295
1548808096831503868,19.3795,0.5131,-0.3295
1548808096913540363,19.3334,0.5145,-0.3313
1548808097034775495,19.2875,0.5127,-0.3269
1548808097154054880,19.2424,0.5153,-0.3294
1548808097212990283,19.2424,0.5155,-0.3294
1548808097275167465,19.1993,0.5168,-0.329
1548808097314779996,19.1993,0.5178,-0.329
1548808097396646261,19.1553,0.5178,-0.3303
1548808097518449068,19.1551,0.5254,-0.3303
1548808097579541683,19.111,0.5248,-0.3308
1548808097639965295,19.0661,0.5238,-0.3293
1548808097723568439,19.066,0.5266,-0.3293
1548808097823570489,19.0218,0.5323,-0.3299
1548808097885913133,18.9759,0.5278,-0.329
1548808098001560688,18.9328,0.5317,-0.33
1548808098130307912,18.8857,0.534,-0.3289
1548808098192954063,18.8856,0.5376,-0.3289
1548808098252386808,18.8407,0.5344,-0.3287
1548808098333522081,18.8406,0.5371,-0.3287
1548808098436425685,18.7976,0.5363,-0.329
1548808098612500905,18.7055,0.5367,-0.3292
1548808098701800107,18.7053,0.5439,-0.3292
1548808098843488454,18.6622,0.5461,-0.3281
1548808098943736791,18.619,0.5521,-0.3291
1548808099091549634,18.5211,0.5489,-0.3277
1548808099148617029,18.521,0.5511,-0.3277
1548808099211580276,18.476,0.5497,-0.3279
1548808099313445568,18.4758,0.5559,-0.3279
1548808099455023050,18.3849,0.5513,-0.3269
1548808099570956945,18.3399,0.5515,-0.3261
1548808099656644105,18.3398,0.5544,-0.3261
1548808099757702350,18.2929,0.5518,-0.3261
1548808099814425706,18.2459,0.5501,-0.3257
1548808099857820510,18.2459,0.551,-0.3257
1548808099938298463,18.201,0.5471,-0.3257
1548808100059273242,18.153,0.5461,-0.3257
1548808100157055377,18.153,0.5455,-0.3257
1548808100255586624,18.108,0.5428,-0.3252
1548808100357326030,18.0611,0.5415,-0.3255
1548808100418608427,18.0141,0.5391,-0.3251
1548808100536766052,17.9681,0.5379,-0.325
1548808100659697294,17.9682,0.5358,-0.325
1548808100756333112,17.9222,0.5343,-0.3252
1548808100901950120,17.8273,0.5298,-0.324
1548808101022953748,17.7844,0.5267,-0.3239
1548808101138831377,17.7844,0.525,-0.3239
1548808101239974975,17.7384,0.523,-0.3236
1548808101386607408,17.6525,0.5184,-0.324
1548808101504699945,17.6065,0.5181,-0.3237
1548808101623533964,17.6064,0.5203,-0.3237
1548808101722997903,17.5605,0.5167,-0.3236
1548808101823830127,17.5145,0.5169,-0.3235
1548808101924808502,17.4676,0.5135,-0.3236
1548808102111196517,17.3746,0.51,-0.3215
1548808102222709655,17.3746,0.5099,-0.3215
1548808102322858095,17.3267,0.5074,-0.3235
1548808102422966241,17.2787,0.5057,-0.323
1548808102596867322,17.1887,0.5013,-0.3234
1548808102713856935,17.1408,0.4997,-0.3232
1548808102833743333,17.0949,0.4944,-0.3226
1548808102904814004,17.0949,0.4953,-0.3226
1548808103007332563,17.0499,0.4933,-0.322
1548808103082079648,17.0039,0.4922,-0.322
1548808103199656009,16.9569,0.4908,-0.3222
1548808103305005311,16.9569,0.491,-0.3222
1548808103405382156,16.911,0.4877,-0.3228
1548808103557050704,16.819,0.4838,-0.3233
1548808103605922222,16.819,0.4836,-0.3233
1548808103682787179,16.773,0.4825,-0.3239
1548808103769806861,16.7732,0.475,-0.3239
1548808103910864114,16.7282,0.4748,-0.3239
1548808104045577764,16.6372,0.4736,-0.3233
1548808104114024400,16.6372,0.4732,-0.3233
1548808104166878223,16.5922,0.4734,-0.324
1548808104212990522,16.5922,0.4736,-0.324
1548808104290213823,16.5443,0.4701,-0.3232
1548808104405365943,16.4972,0.4702,-0.3234
1548808104513040542,16.4973,0.4689,-0.3234
1548808104612255334,16.4543,0.4687,-0.3229
1548808104712969303,16.4083,0.4651,-0.3233
1548808104771171808,16.3643,0.4647,-0.3218
1548808104892932176,16.3203,0.4631,-0.3227
1548808105014204263,16.2753,0.4629,-0.323
1548808105114757776,16.2754,0.4612,-0.323
1548808105212666034,16.2284,0.4596,-0.323
1548808105313232421,16.1844,0.459,-0.3231
1548808105371269702,16.1404,0.4575,-0.3233
1548808105413415431,16.1404,0.4569,-0.3233
1548808105616483688,16.0484,0.4546,-0.3228
1548808105713968038,16.0484,0.4554,-0.3228
1548808105813672304,16.0024,0.4557,-0.3225
1548808105858749389,15.9533,0.4555,-0.3227
1548808105897097110,15.9533,0.4561,-0.3227
1548808106039896011,15.9072,0.4583,-0.3237
1548808106101942777,15.8613,0.4544,-0.3227
1548808106223764896,15.8123,0.4535,-0.3225
1548808106342735052,15.7673,0.4526,-0.3232
1548808106450485229,15.7673,0.4513,-0.3232
1548808106582896947,15.6783,0.4522,-0.3229
1548808106652607440,15.6782,0.4536,-0.3229
1548808106704635143,15.6312,0.4524,-0.3232
1548808106913647651,15.6311,0.456,-0.3232
1548808107035792589,15.5091,0.4535,-0.3243
1548808107118158817,15.509,0.4548,-0.3243
1548808107217585563,15.457,0.4568,-0.3241
1548808107273416757,15.411,0.455,-0.3245
1548808107396668434,15.365,0.4548,-0.3242
1548808107512495517,15.3199,0.455,-0.3239
1548808107625055313,15.3199,0.4563,-0.3239
1548808107726394176,15.2769,0.4536,-0.3244
1548808107823935508,15.2308,0.4548,-0.3257
1548808107874746084,15.1839,0.4529,-0.3246
1548808107924820184,15.1839,0.4524,-0.3246
1548808108114089488,15.0908,0.4512,-0.3255
1548808108170025110,15.0908,0.453,-0.3255
1548808108231318235,15.0438,0.4522,-0.3242
1548808108349096775,14.9977,0.4526,-0.3268
1548808108474459409,14.9547,0.4529,-0.3277
1548808108591541051,14.9057,0.4518,-0.3274
1548808108674337387,14.9056,0.4533,-0.3274
1548808108714259624,14.8596,0.4515,-0.3275
1548808108772466897,14.8596,0.4515,-0.3275
1548808108833326339,14.8146,0.4505,-0.3276
1548808108955390214,14.7666,0.449,-0.3279
1548808109076100111,14.7197,0.4478,-0.3246
1548808109173973798,14.7197,0.449,-0.3246
1548808109272645235,14.6775,0.4498,-0.3286
1548808109311205863,14.6315,0.4493,-0.3292
1548808109373526811,14.6314,0.4528,-0.3292
1548808109438141345,14.5874,0.4502,-0.3296
1548808109554546594,14.5425,0.4488,-0.3286
1548808109623072624,14.5424,0.4514,-0.3286
1548808109676389932,14.4973,0.4504,-0.3303
1548808109796504020,14.4533,0.4505,-0.3301
1548808109905251741,14.4532,0.4528,-0.3301
1548808110037257194,14.3641,0.4539,-0.3299
1548808110167590618,14.3641,0.4542,-0.3299
1548808110274169683,14.3061,0.4536,-0.3294
1548808110370505809,14.2622,0.451,-0.3298
1548808110426525592,14.2201,0.4504,-0.3299
1548808110548036813,14.1712,0.4502,-0.3278
1548808110670809745,14.1261,0.4503,-0.3305
1548808110770999670,14.126,0.4506,-0.3305
1548808110871087312,14.082,0.4512,-0.3303
1548808110972812175,14.034,0.4503,-0.3309
1548808111150488853,13.9439,0.4506,-0.3301
1548808111266796827,13.8979,0.4497,-0.3298
1548808111369634151,13.8979,0.45,-0.3298
1548808111471349954,13.8519,0.4487,-0.3292
1548808111629201889,13.7639,0.4472,-0.3288
1548808111747769594,13.7198,0.4499,-0.3264
1548808111855288743,13.7196,0.4562,-0.3264
1548808111918299198,13.6756,0.4554,-0.3293
1548808112058361768,13.6296,0.4529,-0.3295
1548808112109253644,13.5816,0.4519,-0.3296
1548808112161700725,13.5816,0.4524,-0.3296
1548808112227151393,13.5346,0.4519,-0.3277
1548808112346903562,13.4905,0.4527,-0.3306
1548808112424003362,13.4903,0.4563,-0.3306
1548808112564124345,13.4434,0.4533,-0.3306
1548808112667162895,13.3944,0.4537,-0.3302
1548808112766245841,13.3504,0.4522,-0.3293
1548808112832048654,13.3034,0.4506,-0.3292
1548808112945861577,13.3033,0.4522,-0.3292
1548808113048766136,13.2532,0.4541,-0.3302
1548808113146386623,13.2081,0.456,-0.3293
1548808113210241079,13.1621,0.4564,-0.329
1548808113271076440,13.1621,0.4562,-0.329
1548808113411259651,13.1161,0.4557,-0.3295
1548808113514245271,13.071,0.4556,-0.3308
1548808113615128755,13.0258,0.4591,-0.3312
1548808113678215980,12.9779,0.4562,-0.3311
1548808113760920286,12.9778,0.4589,-0.3311
1548808113902378797,12.9328,0.4564,-0.3316
1548808114029414415,12.8428,0.4544,-0.3317
1548808114106096744,12.8428,0.4532,-0.3317
1548808114207644462,12.7958,0.453,-0.3316
1548808114268485784,12.7528,0.4524,-0.3318
1548808114390420198,12.7076,0.4544,-0.3327
1548808114513286828,12.6605,0.4575,-0.3328
1548808114585437297,12.6604,0.4585,-0.3328
1548808114631419181,12.6134,0.4572,-0.3326
1548808114689194917,12.6133,0.4616,-0.3326
1548808114754410028,12.5683,0.459,-0.3348
1548808114871236801,12.5242,0.4597,-0.3353
1548808114991561174,12.4791,0.4603,-0.3356
1548808115108232975,12.432,0.4603,-0.3363
1548808115228446245,12.3879,0.4625,-0.3359
1548808115279142141,12.3879,0.4628,-0.3359
1548808115355481863,12.339,0.4605,-0.3354
