#timestamp [ns],p_WS_R_x [m],p_WS_R_y [m],p_WS_R_z [m]
1548881676443988800,-30.0801,0.2345,-0.7785
1548881676586571455,-30.0791,0.2345,-0.7785
1548881676664542436,-30.0801,0.2346,-0.7786
1548881676788533210,-30.0801,0.2345,-0.7786
1548881676886492252,-30.0801,0.2346,-0.7785
1548881677031600952,-30.0801,0.2345,-0.7786
1548881677087619304,-30.0801,0.2345,-0.7786
1548881677153567314,-30.0801,0.2345,-0.7785
1548881677276486873,-30.0801,0.2345,-0.7785
1548881677398495674,-30.0791,0.2345,-0.7785
1548881677519816398,-30.0801,0.2349,-0.7785
1548881677585753440,-30.0801,0.2345,-0.7785
1548881677642474412,-30.0801,0.2345,-0.7786
1548881677765040636,-30.0801,0.2345,-0.7786
1548881677889632940,-30.0801,0.2346,-0.7785
1548881678010766744,-30.0801,0.2345,-0.7785
1548881678086871147,-30.0801,0.2345,-0.7785
1548881678130690336,-30.0801,0.2345,-0.7785
1548881678186983585,-30.0801,0.2346,-0.7785
1548881678252090930,-30.0791,0.2345,-0.7785
1548881678375482320,-30.0801,0.2345,-0.7786
1548881678495887279,-30.0791,0.2345,-0.7785
1548881678585812330,-30.0791,0.2345,-0.7785
1548881678686225175,-30.0791,0.2345,-0.7785
1548881678740433216,-30.0801,0.2346,-0.7786
1548881678861751079,-30.0801,0.2346,-0.7786
1548881678990647554,-30.0791,0.2345,-0.7785
1548881679086597919,-30.0791,0.2345,-0.7785
1548881679186286687,-30.0801,0.2346,-0.7786
1548881679285704612,-30.0791,0.2345,-0.7789
1548881679350930213,-30.0791,0.2345,-0.7785
1548881679472413539,-30.0801,0.2346,-0.7793
1548881679586147069,-30.0801,0.2345,-0.7793
1548881679687149763,-30.0801,0.2345,-0.7786
1548881679785615205,-30.0801,0.2346,-0.7785
1548881679838717222,-30.0801,0.2346,-0.7785
1548881679962089061,-30.0791,0.2345,-0.7785
1548881680088389635,-30.0791,0.2345,-0.7785
1548881680191483736,-30.0791,0.2349,-0.7785
1548881680286054372,-30.0791,0.2353,-0.7785
1548881680444173336,-30.0791,0.2345,-0.7785
1548881680586211442,-30.0791,0.2345,-0.7785
1548881680657319068,-30.0791,0.2353,-0.7785
1548881680776653289,-30.0791,0.2345,-0.7785
1548881680885822296,-30.0791,0.2345,-0.7785
1548881681019000768,-30.0781,0.2345,-0.7785
1548881681084872245,-30.0781,0.2345,-0.7785
1548881681140203237,-30.0791,0.2345,-0.7785
1548881681260607719,-30.0791,0.2345,-0.7785
1548881681382545232,-30.0791,0.2345,-0.7785
1548881681502234458,-30.0791,0.2345,-0.7785
1548881681586521148,-30.0791,0.2345,-0.7785
1548881681687582731,-30.0791,0.2345,-0.7785
1548881681745615243,-30.0791,0.2345,-0.7785
1548881681865804910,-30.0791,0.2345,-0.7785
1548881681987536668,-30.0791,0.2345,-0.7785
1548881682086161136,-30.0791,0.2345,-0.7785
1548881682185301542,-30.0791,0.2345,-0.7785
1548881682285887718,-30.0791,0.2345,-0.7785
1548881682349255561,-30.0791,0.2345,-0.7785
1548881682470529317,-30.0791,0.2345,-0.7785
1548881682586561203,-30.0791,0.2346,-0.7785
1548881682686239480,-30.0781,0.2345,-0.7785
1548881682786818504,-30.0801,0.2345,-0.7785
1548881682832133054,-30.0791,0.2345,-0.7785
1548881682953695774,-30.0791,0.2346,-0.7785
1548881683072871446,-30.0791,0.2345,-0.7785
1548881683187214374,-30.0791,0.2345,-0.7785
1548881683286233901,-30.0791,0.2345,-0.7785
1548881683443279027,-30.0791,0.2345,-0.7785
1548881683586643695,-30.0781,0.2345,-0.7785
1548881683684799671,-30.0791,0.2345,-0.7785
1548881683785381317,-30.0791,0.2349,-0.7785
1548881683885716438,-30.0791,0.2345,-0.7785
1548881684042901515,-30.0791,0.2345,-0.7785
1548881684161984920,-30.0791,0.2346,-0.7785
1548881684287655115,-30.0791,0.2346,-0.7785
1548881684402645587,-30.0791,0.2345,-0.7785
1548881684523901224,-30.0791,0.2345,-0.7785
1548881684585907459,-30.0791,0.2345,-0.7785
1548881684644819021,-30.0791,0.2345,-0.7785
1548881684765989303,-30.0791,0.2346,-0.7785
1548881684887961387,-30.0791,0.2345,-0.7785
1548881685007865428,-30.0791,0.2346,-0.7785
1548881685086278915,-30.0791,0.2346,-0.7785
1548881685186693429,-30.0791,0.2345,-0.7785
1548881685249873399,-30.0791,0.2345,-0.7785
1548881685370784282,-30.0791,0.2345,-0.7785
1548881685491578340,-30.0791,0.2345,-0.7785
1548881685584717035,-30.0791,0.2346,-0.7785
1548881685684688806,-30.0791,0.2349,-0.7785
1548881685733258724,-30.0781,0.2346,-0.7792
1548881685785236835,-30.0781,0.2345,-0.7792
1548881685854833841,-30.0791,0.2345,-0.7785
1548881685975764036,-30.0791,0.2345,-0.7785
1548881686086288928,-30.0791,0.2385,-0.7785
1548881686186652898,-30.0591,0.2361,-0.7797
1548881686286778688,-30.02,0.235,-0.7818
1548881686442921638,-29.992,0.2348,-0.7814
1548881686575025320,-29.899,0.228,-0.7804
1548881686684701204,-29.8992,0.2064,-0.7804
1548881686815837144,-29.764,0.2085,-0.7868
1548881686934859275,-29.7059,0.2023,-0.7911
1548881687054864645,-29.6617,0.2131,-0.7953
1548881687099763870,-29.6616,0.2181,-0.7953
1548881687176596164,-29.6118,0.2108,-0.792
1548881687292303323,-29.5458,0.1993,-0.794
1548881687414007663,-29.4986,0.2025,-0.7999
1548881687499876022,-29.4986,0.1977,-0.7999
1548881687600605249,-29.4804,0.1975,-0.8059
1548881687653258323,-29.4653,0.1969,-0.8093
1548881687742809534,-29.4653,0.1971,-0.8093
1548881687846918821,-29.4383,0.2008,-0.8091
1548881688020371675,-29.3524,0.19,-0.8082
1548881688138646125,-29.3443,0.1903,-0.8106
1548881688244870662,-29.3443,0.184,-0.8106
1548881688345222234,-29.3173,0.1845,-0.8099
1548881688498800754,-29.2503,0.178,-0.81
1548881688618928194,-29.2242,0.1755,-0.815
1548881688689768791,-29.2242,0.1751,-0.815
1548881688736804962,-29.1953,0.1734,-0.8123
1548881688792877674,-29.1953,0.1704,-0.8123
1548881688978025674,-29.1243,0.1671,-0.8132
1548881689092919826,-29.1242,0.1745,-0.8132
1548881689192945480,-29.0962,0.1858,-0.8116
1548881689256368875,-29.0712,0.1916,-0.8082
1548881689315737247,-29.0712,0.196,-0.8082
1548881689657968997,-28.9535,0.1807,-0.7984
1548881689757332801,-28.9275,0.1926,-0.797
1548881689822181940,-28.9025,0.1929,-0.7963
1548881689957888603,-28.8715,0.2006,-0.7927
1548881690060604572,-28.8416,0.2022,-0.7908
1548881690158894538,-28.8415,0.2085,-0.7908
1548881690258131265,-28.8133,0.2195,-0.7933
1548881690401777744,-28.7775,0.2187,-0.7864
1548881690505918264,-28.7356,0.2195,-0.7834
1548881690604252576,-28.6966,0.2215,-0.7834
1548881690660673141,-28.6615,0.2205,-0.7842
1548881690706918478,-28.6615,0.2191,-0.7842
1548881690782505512,-28.6226,0.2187,-0.7799
1548881690870851755,-28.6225,0.233,-0.7799
1548881691012711524,-28.5866,0.2366,-0.774
1548881691115045309,-28.5437,0.2348,-0.7723
1548881691214514017,-28.5087,0.2368,-0.7692
1548881691315272092,-28.4658,0.2394,-0.7673
1548881691459730863,-28.4227,0.2443,-0.7666
1548881691565313577,-28.3798,0.2498,-0.7602
1548881691628687143,-28.332,0.2453,-0.7558
1548881691744784355,-28.2889,0.2447,-0.757
1548881691861918449,-28.249,0.2443,-0.7534
1548881691980869770,-28.202,0.2555,-0.7503
1548881692070051431,-28.2019,0.2584,-0.7503
1548881692169656753,-28.1601,0.2573,-0.7456
1548881692220368623,-28.1151,0.255,-0.7435
1548881692268953323,-28.1151,0.2596,-0.7435
1548881692344798564,-28.0711,0.2635,-0.7388
1548881692460452556,-28.0239,0.2631,-0.7457
1548881692571179866,-28.0239,0.2655,-0.7457
1548881692750597953,-28.0239,0.2654,-0.7457
1548881692854264259,-27.9123,0.2667,-0.7286
1548881693032946586,-27.8245,0.2596,-0.7243
1548881693157019138,-27.7866,0.2609,-0.7198
1548881693255144119,-27.7866,0.2567,-0.7198
1548881693355518817,-27.7446,0.2596,-0.7163
1548881693521001815,-27.6698,0.2618,-0.7095
1548881693641855955,-27.6288,0.2652,-0.7045
1548881693754731178,-27.6288,0.2717,-0.7045
1548881693818533420,-27.5889,0.273,-0.7003
1548881693958285808,-27.5478,0.2784,-0.6984
1548881694006811141,-27.509,0.2748,-0.6915
1548881694060425519,-27.509,0.279,-0.6915
1548881694128133773,-27.459,0.2827,-0.6894
1548881694247824192,-27.4142,0.2924,-0.6769
1548881694367289304,-27.3622,0.2913,-0.6751
1548881694507718086,-27.3103,0.2978,-0.6698
1548881694606956958,-27.3101,0.3116,-0.6698
1548881694670127391,-27.2612,0.3135,-0.6634
1548881694731474399,-27.2074,0.3117,-0.6558
1548881694788558483,-27.2073,0.3254,-0.6558
1548881694851092815,-27.1655,0.3192,-0.6475
1548881694973674297,-27.1216,0.3203,-0.6426
1548881695037978887,-27.1216,0.3232,-0.6426
1548881695094969272,-27.0665,0.3235,-0.6442
1548881695213304758,-27.0195,0.337,-0.6358
1548881695296778440,-27.0194,0.349,-0.6358
1548881695417288780,-26.9684,0.3511,-0.6309
1548881695456731319,-26.9136,0.3481,-0.6257
1548881695560004949,-26.9136,0.3462,-0.6257
1548881695660323858,-26.8786,0.3454,-0.6242
1548881695702370405,-26.8207,0.3467,-0.6217
1548881695760172128,-26.8205,0.3609,-0.6217
1548881695862030267,-26.82,0.3975,-0.6217
1548881695966408491,-26.7034,0.3742,-0.6138
1548881696107195138,-26.7036,0.3603,-0.6138
1548881696206989765,-26.6626,0.3564,-0.6141
1548881696308992862,-26.6115,0.3689,-0.6134
1548881696478953361,-26.5078,0.3541,-0.6071
1548881696590770006,-26.5079,0.3464,-0.6071
1548881696723940610,-26.4267,0.3584,-0.605
1548881696835487842,-26.4266,0.3722,-0.605
1548881696965113878,-26.3336,0.3748,-0.5997
1548881697081111669,-26.3337,0.3663,-0.5997
1548881697181501865,-26.2997,0.3698,-0.6003
1548881697283477067,-26.2686,0.3692,-0.601
1548881697329638481,-26.2167,0.3678,-0.5982
1548881697446840763,-26.217,0.3418,-0.5982
1548881697504256248,-26.169,0.3504,-0.5962
1548881697573997735,-26.1248,0.357,-0.5975
1548881697646157264,-26.1248,0.3559,-0.5975
1548881697693552970,-26.0899,0.3544,-0.5956
1548881697815969705,-26.058,0.3532,-0.5905
1548881697935551166,-26.0581,0.3483,-0.5905
1548881698034153223,-25.9981,0.3478,-0.5878
1548881698084983348,-25.9571,0.3489,-0.5858
1548881698135426044,-25.9571,0.3492,-0.5858
1548881698210551023,-25.9132,0.3495,-0.5825
1548881698326899290,-25.8781,0.3577,-0.5817
1548881698446924209,-25.8482,0.3584,-0.5761
1548881698567699670,-25.7953,0.352,-0.5762
1548881698683493137,-25.7953,0.3492,-0.5762
1548881698811719179,-25.6956,0.3352,-0.5715
1548881698934111595,-25.6575,0.333,-0.5743
1548881699047300577,-25.6575,0.3376,-0.5743
1548881699148404836,-25.6016,0.3289,-0.5715
1548881699246903181,-25.5477,0.3278,-0.5684
1548881699296187639,-25.5047,0.3279,-0.5667
1548881699420281887,-25.4577,0.3266,-0.5644
1548881699538690567,-25.4056,0.3374,-0.5619
1548881699647089958,-25.4055,0.3481,-0.5619
1548881699709289550,-25.3483,0.3635,-0.5614
1548881699770121097,-25.3481,0.3723,-0.5614
1548881699829607248,-25.2952,0.3723,-0.5561
1548881699971234560,-25.2654,0.3676,-0.5532
1548881700023425579,-25.2404,0.3625,-0.553
1548881700075522422,-25.2406,0.3497,-0.553
1548881700175377368,-25.2409,0.3293,-0.553
1548881700305066585,-25.1266,0.3545,-0.5476
1548881700423096179,-25.0726,0.3563,-0.5458
1548881700546956300,-25.0348,0.3407,-0.549
1548881700664487123,-25.035,0.3204,-0.549
1548881700728304386,-24.9889,0.3272,-0.5492
1548881700790611982,-24.9398,0.334,-0.5486
1548881700911328315,-24.8989,0.3308,-0.5475
1548881700972112178,-24.8988,0.3341,-0.5475
1548881701031317234,-24.8528,0.3392,-0.5449
1548881701152100086,-24.8115,0.3602,-0.5433
1548881701235654354,-24.8116,0.3556,-0.5433
1548881701274948596,-24.7687,0.3483,-0.5413
1548881701376263141,-24.7688,0.342,-0.5413
1548881701516624927,-24.6926,0.3586,-0.5396
1548881701579702854,-24.6924,0.3733,-0.5396
1548881701645711660,-24.6376,0.3664,-0.5357
1548881701762104749,-24.5946,0.3658,-0.5347
1548881701882090568,-24.5527,0.3551,-0.5368
1548881702000065565,-24.5138,0.3468,-0.5369
1548881702048387050,-24.5137,0.3495,-0.5369
1548881702121459960,-24.4745,0.3588,-0.5385
1548881702190767288,-24.4744,0.3698,-0.5385
1548881702242282390,-24.4215,0.3646,-0.5368
1548881702368307828,-24.3895,0.3668,-0.5323
1548881702484772920,-24.3534,0.3818,-0.5292
1548881702596489429,-24.3534,0.3785,-0.5292
1548881702700351476,-24.3043,0.3852,-0.5274
1548881702799229860,-24.2552,0.3914,-0.5263
1548881702924140691,-24.2033,0.3928,-0.5234
1548881702968438625,-24.1513,0.3948,-0.5192
1548881703065696001,-24.1509,0.4155,-0.5192
1548881703128244876,-24.1237,0.4257,-0.5203
1548881703211087465,-24.0859,0.4151,-0.5204
1548881703269476890,-24.086,0.4101,-0.5204
1548881703333051681,-24.037,0.4087,-0.5201
1548881703455661535,-23.9789,0.4121,-0.522
1548881703576323986,-23.9787,0.4208,-0.522
1548881703669910430,-23.9367,0.422,-0.5214
1548881703771138668,-23.8817,0.4225,-0.5184
1548881703819164276,-23.8277,0.4277,-0.517
1548881703933387994,-23.8275,0.4353,-0.517
1548881704059219360,-23.7327,0.4239,-0.5147
1548881704176236867,-23.7326,0.4291,-0.5147
1548881704276420831,-23.6866,0.4299,-0.5141
1548881704377961397,-23.6325,0.4362,-0.5149
1548881704542968273,-23.5803,0.4437,-0.5144
1548881704665010690,-23.4812,0.4454,-0.5153
1548881704784120321,-23.481,0.4553,-0.5153
1548881704995313167,-23.3731,0.4522,-0.514
1548881705111047267,-23.3729,0.4588,-0.514
1548881705209453344,-23.3317,0.4694,-0.514
1548881705352492332,-23.286,0.4573,-0.5115
1548881705481997013,-23.1882,0.4511,-0.5069
1548881705555134534,-23.1883,0.4468,-0.5069
1548881705603379249,-23.1601,0.454,-0.5077
1548881705698446750,-23.1601,0.4554,-0.5077
1548881705802078485,-23.121,0.46,-0.5077
1548881705966633558,-23.042,0.4584,-0.5043
1548881706046993970,-23.042,0.4572,-0.5043
1548881706151258468,-23.0029,0.4626,-0.5047
1548881706204274415,-22.9579,0.4655,-0.5034
1548881706251197814,-22.9578,0.4682,-0.5034
1548881706326620578,-22.9239,0.4672,-0.4999
1548881706445708274,-22.8659,0.4689,-0.4976
1548881706494845867,-22.8658,0.4751,-0.4976
1548881706570406675,-22.8258,0.4733,-0.4959
1548881706688342571,-22.7909,0.466,-0.4961
1548881706799304008,-22.7909,0.4677,-0.4961
1548881706929956436,-22.703,0.4654,-0.4919
1548881706998207569,-22.703,0.4638,-0.4919
1548881707050490856,-22.6491,0.4624,-0.4894
1548881707173465013,-22.6029,0.4717,-0.4888
1548881707299452304,-22.5698,0.4776,-0.4867
1548881707417591333,-22.5121,0.4642,-0.4855
1548881707535869598,-22.4595,0.4477,-0.4824
1548881707661822319,-22.41,0.4702,-0.4796
1548881707790751934,-22.4096,0.4889,-0.4796
1548881707926007747,-22.31,0.4731,-0.4749
1548881707993309974,-22.3101,0.4693,-0.4749
1548881708046324729,-22.279,0.4725,-0.4742
1548881708095458030,-22.279,0.4764,-0.4742
1548881708200414419,-22.2041,0.4725,-0.4723
1548881708296912908,-22.2042,0.4639,-0.4723
1548881708439717769,-22.1133,0.4628,-0.4694
1548881708542635440,-22.1133,0.4638,-0.4694
1548881708643715620,-22.0743,0.4636,-0.466
1548881708743394374,-22.0364,0.455,-0.4675
1548881708799284934,-21.9955,0.4559,-0.4654
1548881708921356439,-21.9552,0.4663,-0.4647
1548881709028015375,-21.9552,0.4678,-0.4647
1548881709128609180,-21.909,0.4731,-0.4659
1548881709229603767,-21.8652,0.4664,-0.4651
1548881709286347627,-21.8213,0.4651,-0.4613
1548881709328388929,-21.8212,0.4682,-0.4613
1548881709531251192,-21.7261,0.4705,-0.46
1548881709611654996,-21.7264,0.4604,-0.46
1548881709713546752,-21.6673,0.4613,-0.4588
1548881709769840478,-21.6392,0.4693,-0.4563
1548881709876921653,-21.639,0.4791,-0.4563
1548881710009405612,-21.544,0.4816,-0.4521
1548881710098865509,-21.5442,0.4702,-0.4521
1548881710256975650,-21.4491,0.4728,-0.4526
1548881710370705842,-21.416,0.4791,-0.4495
1548881710488283157,-21.4159,0.4856,-0.4495
1548881710550091266,-21.3859,0.4859,-0.4455
1548881710612976789,-21.339,0.4827,-0.4432
1548881710692312717,-21.3391,0.4823,-0.4432
1548881710792905569,-21.2902,0.4723,-0.4436
1548881710958067655,-21.2496,0.4541,-0.4425
1548881711015336513,-21.2206,0.4566,-0.4392
1548881711096429586,-21.1727,0.4555,-0.4381
1548881711159564018,-21.1727,0.4549,-0.4381
1548881711215974807,-21.1277,0.4523,-0.4369
1548881711262858390,-21.1278,0.451,-0.4369
1548881711338484287,-21.0978,0.4519,-0.4336
1548881711461370229,-21.0319,0.447,-0.435
1548881711562458038,-21.0325,0.4132,-0.435
1548881711623407840,-20.9886,0.4167,-0.4305
1548881711684200286,-20.9885,0.4205,-0.4305
1548881711823442935,-20.9583,0.4296,-0.43
1548881711948178529,-20.8495,0.4198,-0.4257
1548881712009365558,-20.8497,0.4103,-0.4257
1548881712068601846,-20.7948,0.4074,-0.4216
1548881712174390077,-20.7949,0.4018,-0.4216
1548881712313452243,-20.723,0.3957,-0.4208
1548881712433094739,-20.6664,0.3801,-0.4167
1548881712541414976,-20.6665,0.3759,-0.4167
1548881712672715187,-20.5944,0.3842,-0.413
1548881712783357381,-20.5943,0.3864,-0.413
1548881712912738561,-20.5137,0.3712,-0.4062
1548881713033763885,-20.485,0.3625,-0.4014
1548881713109800338,-20.4849,0.3637,-0.4014
1548881713155286550,-20.436,0.3631,-0.3994
1548881713214778900,-20.436,0.3631,-0.3994
1548881713278026580,-20.3971,0.3567,-0.3986
1548881713375928640,-20.3973,0.3445,-0.3986
1548881713496414899,-20.3543,0.3421,-0.3975
1548881713636539697,-20.3095,0.3383,-0.3942
1548881713739684343,-20.2636,0.3336,-0.3908
1548881713881394386,-20.1688,0.3249,-0.3877
1548881714003829240,-20.1179,0.3199,-0.384
1548881714229574680,-20.0721,0.312,-0.3789
1548881714364975214,-19.9663,0.3016,-0.3743
1548881714483665943,-19.9077,0.2828,-0.3683
1548881714532963037,-19.9079,0.2705,-0.3683
1548881714594415426,-19.9079,0.2654,-0.3683
1548881714725106954,-19.806,0.2613,-0.3673
1548881714796670198,-19.806,0.2562,-0.3673
1548881714972495317,-19.7012,0.2481,-0.3624
1548881715090459585,-19.6524,0.2393,-0.3597
1548881715180681943,-19.6523,0.2438,-0.3597
1548881715242591381,-19.6033,0.2412,-0.3595
1548881715362169027,-19.5554,0.231,-0.3604
1548881715484547376,-19.5163,0.2435,-0.3592
1548881715567550659,-19.5164,0.2373,-0.3592
1548881715667925596,-19.4655,0.2259,-0.3599
1548881715724873542,-19.4154,0.2271,-0.36
1548881715830529212,-19.4156,0.2165,-0.36
1548881715964988708,-19.3275,0.2184,-0.3621
1548881716031879186,-19.3275,0.2141,-0.3621
1548881716085588216,-19.2755,0.2108,-0.3634
1548881716132474184,-19.2755,0.2119,-0.3634
1548881716208301067,-19.2266,0.2074,-0.3631
1548881716328270435,-19.1805,0.2099,-0.3643
1548881716447655200,-19.1295,0.2066,-0.3653
1548881716533598423,-19.1294,0.2167,-0.3653
1548881716632816076,-19.0774,0.2177,-0.3615
1548881716689687252,-19.0215,0.2108,-0.3622
1548881716733585834,-19.0215,0.2079,-0.3622
1548881716810589075,-18.9775,0.2024,-0.3631
1548881716932471752,-18.9385,0.2045,-0.3617
1548881717015586137,-18.9386,0.1993,-0.3617
1548881717117058515,-18.9386,0.2032,-0.3617
1548881717219069719,-18.9386,0.1987,-0.3617
1548881717318305015,-18.8297,0.191,-0.3607
1548881717499758243,-18.7437,0.1896,-0.3609
1548881717600418329,-18.7437,0.1838,-0.3609
1548881717735981464,-18.6858,0.174,-0.3589
1548881717853878736,-18.6428,0.1748,-0.359
1548881717975754261,-18.6039,0.1739,-0.3573
1548881718028548002,-18.6039,0.1732,-0.3573
1548881718095493555,-18.5609,0.1701,-0.355
1548881718215469360,-18.513,0.1664,-0.3538
1548881718325978517,-18.513,0.1605,-0.3538
1548881718455535650,-18.4231,0.1599,-0.3504
1548881718574763059,-18.423,0.1718,-0.3504
1548881718673295259,-18.384,0.1706,-0.3499
1548881718812917232,-18.293,0.1726,-0.348
1548881718935422182,-18.246,0.1697,-0.3463
1548881719056553840,-18.2031,0.1641,-0.344
1548881719157873630,-18.2032,0.1489,-0.344
1548881719219644308,-18.1624,0.1458,-0.337
1548881719294373273,-18.1214,0.1476,-0.3356
1548881719413565158,-18.0825,0.1406,-0.3339
1548881719485338449,-18.0825,0.1316,-0.3339
1548881719532194852,-18.0406,0.135,-0.3314
1548881719650525331,-17.9997,0.1275,-0.3282
1548881719770176649,-17.9517,0.1255,-0.3263
1548881719890687227,-17.9517,0.1312,-0.3263
1548881720010722160,-17.8707,0.1301,-0.3243
1548881720089433908,-17.8707,0.1336,-0.3243
1548881720130029678,-17.8207,0.1352,-0.3218
1548881720250272035,-17.7727,0.1318,-0.3193
1548881720374149560,-17.7278,0.1355,-0.3162
1548881720491743564,-17.6768,0.139,-0.3136
1548881720609706163,-17.6279,0.1318,-0.3096
1548881720677847862,-17.6279,0.1305,-0.3096
1548881720729686260,-17.5769,0.131,-0.3071
1548881720780366897,-17.577,0.1199,-0.3071
1548881720843398809,-17.577,0.117,-0.3071
1548881720967622041,-17.4851,0.1175,-0.3032
1548881721041310310,-17.4851,0.1157,-0.3032
1548881721087949275,-17.4351,0.117,-0.3005
1548881721146167993,-17.4351,0.1152,-0.3005
1548881721209569931,-17.3842,0.1132,-0.2984
1548881721329668521,-17.3391,0.1256,-0.2961
1548881721448185682,-17.2891,0.126,-0.2968
1548881721567627668,-17.2391,0.1307,-0.2964
1548881721687436342,-17.186,0.1347,-0.2955
1548881721806149959,-17.1261,0.1286,-0.296
1548881721926287174,-17.075,0.1311,-0.2976
1548881722010164976,-17.075,0.1288,-0.2976
1548881722111597776,-17.017,0.1248,-0.2982
1548881722168731927,-16.9631,0.1224,-0.2966
1548881722212259531,-16.9631,0.1241,-0.2966
1548881722286688566,-16.909,0.1258,-0.2992
1548881722400915622,-16.865,0.1308,-0.2979
1548881722520631551,-16.8069,0.1318,-0.2998
1548881722641986131,-16.7539,0.1355,-0.3007
1548881722760725259,-16.7538,0.1417,-0.3007
1548881722821933269,-16.7057,0.146,-0.3035
1548881722965684175,-16.6657,0.1439,-0.3027
1548881723070970296,-16.6197,0.1461,-0.3034
1548881723122907161,-16.5797,0.1447,-0.3041
1548881723166077136,-16.5797,0.1442,-0.3041
1548881723241043090,-16.5366,0.1495,-0.3048
1548881723365817546,-16.4925,0.156,-0.3082
1548881723486737489,-16.4465,0.1594,-0.3065
1548881723567689657,-16.4465,0.1585,-0.3065
1548881723670707225,-16.4155,0.1542,-0.3069
1548881723721975564,-16.3745,0.1585,-0.3067
1548881723772633314,-16.3744,0.1644,-0.3067
1548881723847086191,-16.3284,0.1633,-0.3062
1548881723960319757,-16.2883,0.173,-0.3074
1548881724055578947,-16.2882,0.1805,-0.3074
1548881724114956378,-16.2472,0.1817,-0.3079
1548881724197308063,-16.2051,0.1843,-0.3073
1548881724255722761,-16.2051,0.1877,-0.3073
1548881724317765235,-16.1541,0.185,-0.3081
1548881724434655427,-16.1031,0.1882,-0.3074
1548881724541919708,-16.1031,0.1866,-0.3074
1548881724644627809,-16.06,0.1878,-0.3104
1548881724742795944,-16.016,0.1854,-0.3126
1548881724796785831,-15.974,0.1892,-0.3108
1548881724918840885,-15.9329,0.1891,-0.3121
1548881725005874872,-15.9328,0.196,-0.3121
1548881725147825956,-15.8858,0.2011,-0.3105
1548881725250857830,-15.8459,0.1968,-0.3092
1548881725351813793,-15.8038,0.2048,-0.309
1548881725515072107,-15.7197,0.2078,-0.3084
1548881725634850502,-15.6747,0.2056,-0.3086
1548881725672795534,-15.6747,0.2085,-0.3086
1548881725755139112,-15.6427,0.2057,-0.308
1548881725876822471,-15.5977,0.2079,-0.3084
1548881725994221210,-15.5587,0.2058,-0.3088
1548881726076531410,-15.5587,0.206,-0.3088
1548881726177909851,-15.5107,0.2055,-0.3079
1548881726233833789,-15.4696,0.2055,-0.3099
1548881726353732109,-15.4177,0.2029,-0.3089
1548881726471033573,-15.3688,0.1961,-0.3079
1548881726575275182,-15.3689,0.186,-0.3079
1548881726639902353,-15.314,0.1736,-0.3082
