#timestamp [ns],p_WS_R_x [m],p_WS_R_y [m],p_WS_R_z [m]
1548880170326440095,-31.5675,0.1388,-0.8066
1548880170447818756,-31.5665,0.1388,-0.8065
1548880170566760301,-31.5665,0.1388,-0.8073
1548880170677340745,-31.5665,0.1388,-0.8073
1548880170778880357,-31.5665,0.138,-0.8077
1548880170933869838,-31.5675,0.1388,-0.807
1548880171049357414,-31.5665,0.1388,-0.8073
1548880171168853521,-31.5675,0.1388,-0.8074
1548880171278067350,-31.5675,0.1388,-0.8074
1548880171376777172,-31.5675,0.1388,-0.8074
1548880171498076915,-31.5675,0.1388,-0.8074
1548880171577018737,-31.5675,0.1396,-0.8074
1548880171620298385,-31.5675,0.1392,-0.8078
1548880171677283287,-31.5675,0.1388,-0.8078
1548880171738820552,-31.5675,0.1388,-0.807
1548880171860745668,-31.5675,0.1388,-0.8078
1548880171978581905,-31.5675,0.1388,-0.8078
1548880172076949357,-31.5675,0.1388,-0.8065
1548880172176822185,-31.5675,0.1388,-0.807
1548880172222337484,-31.5675,0.1388,-0.8066
1548880172276971101,-31.5675,0.1388,-0.8066
1548880172343725681,-31.5675,0.1388,-0.8073
1548880172463324785,-31.5675,0.1384,-0.8066
1548880172577235221,-31.5675,0.1388,-0.8066
1548880172677864074,-31.5675,0.1388,-0.8065
1548880172777325630,-31.5675,0.1388,-0.807
1548880172824749708,-31.5675,0.1388,-0.807
1548880172945602655,-31.5675,0.1388,-0.8065
1548880173065686941,-31.5675,0.1388,-0.8065
1548880173177428007,-31.5675,0.1392,-0.8065
1548880173277306079,-31.5675,0.1392,-0.8073
1548880173376801490,-31.5675,0.1388,-0.8077
1548880173546782493,-31.5675,0.1388,-0.8066
1548880173668795108,-31.5675,0.1392,-0.8077
1548880173775788307,-31.5675,0.1388,-0.8077
1548880173932887554,-31.5675,0.1388,-0.8065
1548880174078036069,-31.5685,0.1388,-0.8078
1548880174151260137,-31.5675,0.1388,-0.8074
1548880174277941465,-31.5684,0.1388,-0.8086
1548880174377920866,-31.5684,0.1388,-0.8086
1548880174511905431,-31.5685,0.1388,-0.8066
1548880174576162099,-31.5685,0.1388,-0.8066
1548880174631896018,-31.5675,0.1388,-0.8074
1548880174752480506,-31.5675,0.1392,-0.8078
1548880174872965097,-31.5675,0.1392,-0.8078
1548880174994397401,-31.5675,0.1392,-0.8073
1548880175076324939,-31.5675,0.1397,-0.8073
1548880175177903413,-31.5675,0.1405,-0.807
1548880175235915660,-31.5684,0.1393,-0.8085
1548880175355038642,-31.5675,0.1392,-0.807
1548880175479973316,-31.5675,0.1396,-0.8073
1548880175576949357,-31.5675,0.1388,-0.8073
1548880175678017139,-31.5675,0.1392,-0.8066
1548880175716787099,-31.5675,0.1392,-0.8065
1548880175777586460,-31.5675,0.1388,-0.8065
1548880175837001800,-31.5675,0.1388,-0.8074
1548880175958982467,-31.5675,0.1392,-0.8073
1548880176078030824,-31.5675,0.1393,-0.8073
1548880176176915168,-31.5675,0.1388,-0.8081
1548880176278172492,-31.5685,0.1388,-0.8078
1548880176377496242,-31.5675,0.1396,-0.8078
1548880176560083866,-31.5685,0.1393,-0.8078
1548880176677310943,-31.5685,0.1397,-0.8078
1548880176777521610,-31.5664,0.1388,-0.8085
1548880176933367490,-31.5685,0.1388,-0.8066
1548880177043782949,-31.5675,0.1396,-0.8077
1548880177162435054,-31.5675,0.1389,-0.8082
1548880177275881290,-31.5675,0.1388,-0.8082
1548880177377017259,-31.5675,0.1393,-0.8066
1548880177524405956,-31.5685,0.1388,-0.8078
1548880177577878713,-31.5685,0.1388,-0.8078
1548880177645093202,-31.5675,0.1388,-0.8077
1548880177766922712,-31.5684,0.1401,-0.8081
1548880177886025190,-31.5675,0.1388,-0.8074
1548880178008155345,-31.5684,0.1389,-0.8085
1548880178076269865,-31.5684,0.1393,-0.8085
1548880178126467943,-31.5675,0.1388,-0.807
1548880178175994634,-31.5675,0.1388,-0.807
1548880178246997594,-31.5675,0.1388,-0.8078
1548880178368010997,-31.5675,0.1388,-0.8066
1548880178488456010,-31.5675,0.1388,-0.8073
1548880178577229499,-31.5675,0.1388,-0.8073
1548880178677495479,-31.5685,0.1388,-0.8078
1548880178729663848,-31.5685,0.1388,-0.8082
1548880178776887178,-31.5684,0.1393,-0.8082
1548880178850331068,-31.5685,0.1388,-0.8074
1548880178977497339,-31.5675,0.1388,-0.8065
1548880179076410770,-31.5675,0.1392,-0.8065
1548880179176087141,-31.5675,0.1388,-0.8065
1548880179276052474,-31.5675,0.1388,-0.8073
1548880179333124637,-31.5665,0.1388,-0.8065
1548880179452982902,-31.5675,0.1392,-0.8073
1548880179578963994,-31.5685,0.1388,-0.8077
1548880179682949304,-31.5685,0.1388,-0.8077
1548880179777725934,-31.5675,0.1396,-0.8065
1548880179935838222,-31.5675,0.1388,-0.8069
1548880180055367469,-31.5675,0.1388,-0.8065
1548880180178090572,-31.5685,0.1388,-0.807
1548880180276921749,-31.5685,0.1388,-0.807
1548880180377506017,-31.5675,0.1392,-0.8066
1548880180537690877,-31.5665,0.1388,-0.8065
1548880180657969236,-31.5675,0.1388,-0.8066
1548880180779096603,-31.5675,0.1392,-0.8066
1548880180933952093,-31.5675,0.1388,-0.8065
1548880181076921701,-31.5685,0.1388,-0.8062
1548880181138911962,-31.5675,0.14,-0.8069
1548880181260169267,-31.5675,0.1388,-0.8069
1548880181377085924,-31.5675,0.1388,-0.8069
1548880181501538038,-31.5675,0.1388,-0.8061
1548880181576246261,-31.5675,0.1388,-0.8061
1548880181621061563,-31.5675,0.1388,-0.8066
1548880181677540063,-31.5675,0.1388,-0.8066
1548880181742107629,-31.5675,0.1388,-0.8066
1548880181862715959,-31.5685,0.1396,-0.8073
1548880181976518392,-31.5685,0.1388,-0.8073
1548880182077269554,-31.5675,0.1388,-0.8065
1548880182177103757,-31.5685,0.1388,-0.8066
1548880182223263025,-31.5675,0.1388,-0.8065
1548880182277952432,-31.5675,0.1388,-0.8065
1548880182344176054,-31.5675,0.1388,-0.8065
1548880182464989185,-31.5675,0.1388,-0.8065
1548880182577569007,-31.5675,0.1388,-0.8065
1548880182676528692,-31.5685,0.1388,-0.8066
1548880182776146650,-31.5675,0.1388,-0.8065
1548880182827202796,-31.5685,0.1388,-0.8065
1548880182947001695,-31.5675,0.1388,-0.8061
1548880183068102359,-31.5675,0.1388,-0.8065
1548880183176212787,-31.5675,0.1388,-0.8065
1548880183276577949,-31.5675,0.1388,-0.8065
1548880183377863168,-31.5675,0.1388,-0.8065
1548880183577853202,-31.5675,0.1388,-0.8065
1548880183676184892,-31.5675,0.1388,-0.8065
1548880183759398221,-31.5665,0.1388,-0.8065
1548880183878891229,-31.5665,0.1388,-0.8065
1548880184000296592,-31.5665,0.1388,-0.8065
1548880184077330827,-31.5665,0.1388,-0.8065
1548880184119413614,-31.5675,0.1388,-0.8065
1548880184176427602,-31.5675,0.1388,-0.8065
1548880184241020917,-31.5665,0.1388,-0.8065
1548880184360239982,-31.5675,0.1388,-0.8069
1548880184481603622,-31.5675,0.1388,-0.8069
1548880184676594972,-31.5665,0.1388,-0.8073
1548880184722495317,-31.5675,0.1388,-0.8065
1548880184777292728,-31.5675,0.1388,-0.8065
1548880184842542409,-31.5665,0.1388,-0.8065
1548880184965055465,-31.5655,0.1388,-0.8076
1548880185077110528,-31.5655,0.1388,-0.8076
1548880185176661729,-31.5665,0.1388,-0.8069
1548880185277451276,-31.5675,0.1388,-0.8065
1548880185325861454,-31.5665,0.1388,-0.8069
1548880185445714473,-31.5675,0.1388,-0.8065
1548880185567113399,-31.5665,0.1388,-0.8073
1548880185676273345,-31.5665,0.1388,-0.8073
1548880185777018547,-31.5665,0.1388,-0.8077
1548880185933691740,-31.5665,0.1388,-0.8069
1548880186047572374,-31.5665,0.1388,-0.8065
1548880186169386863,-31.5665,0.1388,-0.8065
1548880186277511835,-31.5665,0.14,-0.8065
1548880186376417636,-31.5675,0.1388,-0.8061
1548880186530632495,-31.5665,0.1388,-0.8065
1548880186649703264,-31.5675,0.1392,-0.8073
1548880186777727127,-31.5665,0.1392,-0.8065
1548880186891101360,-31.5675,0.1388,-0.8065
1548880187013310909,-31.5665,0.1388,-0.8068
1548880187076331615,-31.5665,0.1388,-0.8068
1548880187131187677,-31.5665,0.1388,-0.8064
1548880187253025293,-31.5665,0.1388,-0.8064
1548880187378883838,-31.5665,0.1388,-0.8065
1548880187493996620,-31.5675,0.1388,-0.8057
1548880187577321767,-31.5675,0.1388,-0.8057
1548880187676744461,-31.5665,0.1392,-0.8065
1548880187735068321,-31.5655,0.1388,-0.8065
1548880187854937553,-31.5665,0.1388,-0.8065
1548880187978415250,-31.5665,0.1388,-0.8064
1548880188078249931,-31.5665,0.1392,-0.8064
1548880188175386428,-31.5675,0.1367,-0.8065
1548880188275640010,-31.5595,0.14,-0.8055
1548880188337329387,-31.5485,0.1396,-0.8072
1548880188459028244,-31.5364,0.1403,-0.8076
1548880188579970598,-31.5364,0.1496,-0.8076
1548880188677355766,-31.5195,0.1511,-0.8037
1548880188776494026,-31.5075,0.1497,-0.8026
1548880188822598457,-31.4935,0.1477,-0.8052
1548880188977264165,-31.4733,0.1571,-0.8089
1548880189061330080,-31.4592,0.1571,-0.8123
1548880189181947469,-31.4463,0.1496,-0.8099
1548880189245861053,-31.4463,0.1505,-0.8099
1548880189300601005,-31.4203,0.154,-0.8102
1548880189348027467,-31.4202,0.1605,-0.8102
1548880189539701938,-31.3802,0.1611,-0.8101
1548880189647866010,-31.3802,0.1685,-0.8101
1548880189746723651,-31.3512,0.1719,-0.8092
1548880189847207307,-31.3282,0.1613,-0.8092
1548880190024267196,-31.2832,0.1732,-0.8075
1548880190149623394,-31.2642,0.1779,-0.8061
1548880190247154474,-31.2643,0.1691,-0.8061
1548880190348171710,-31.2422,0.1737,-0.8053
1548880190507329463,-31.1972,0.1816,-0.8052
1548880190626943349,-31.1742,0.1822,-0.803
1548880190748242616,-31.1742,0.18,-0.803
1548880190846813678,-31.1502,0.1851,-0.8035
1548880190987473249,-31.1072,0.1892,-0.8005
1548880191047616243,-31.1072,0.1907,-0.8005
1548880191111304998,-31.0842,0.1862,-0.8011
1548880191198975801,-31.0842,0.189,-0.8011
1548880191296833276,-31.0622,0.1945,-0.8007
1548880191340849399,-31.0392,0.1955,-0.7992
1548880191459054231,-31.0173,0.1953,-0.7962
1548880191578065156,-30.9962,0.1982,-0.7978
1548880191676866769,-30.9962,0.1975,-0.7978
1548880191781867504,-30.9732,0.2021,-0.7984
1548880191881778717,-30.9502,0.2039,-0.7961
1548880192057252168,-30.9042,0.2017,-0.7961
1548880192124656677,-30.9042,0.2032,-0.7961
1548880192175374507,-30.8882,0.2022,-0.7941
1548880192227429389,-30.8882,0.203,-0.7941
1548880192303328275,-30.8633,0.2032,-0.7914
1548880192418303012,-30.8433,0.2059,-0.7904
1548880192527539253,-30.8432,0.2113,-0.7904
1548880192628954887,-30.8203,0.2145,-0.7888
1548880192727023124,-30.7932,0.2194,-0.7911
1548880192790778636,-30.7723,0.2137,-0.7887
1548880192871622085,-30.7723,0.2117,-0.7887
1548880193023134946,-30.7213,0.2196,-0.7856
1548880193074334859,-30.7213,0.2212,-0.7856
1548880193147285938,-30.6963,0.2214,-0.7829
1548880193260232686,-30.6723,0.2231,-0.7819
1548880193378068923,-30.6483,0.2262,-0.7826
1548880193502943754,-30.6233,0.2258,-0.7831
1548880193558457374,-30.6233,0.2266,-0.7831
1548880193620801448,-30.5983,0.2275,-0.7809
1548880193743918180,-30.5743,0.2293,-0.779
1548880193857853412,-30.5743,0.2307,-0.779
1548880193985952138,-30.5233,0.2297,-0.7775
1548880194057933092,-30.5233,0.231,-0.7775
1548880194106434822,-30.5013,0.2328,-0.7796
1548880194159342050,-30.5012,0.2352,-0.7796
1548880194232343196,-30.4732,0.2365,-0.7789
1548880194348001241,-30.4482,0.2387,-0.7781
1548880194468437671,-30.4242,0.2354,-0.778
1548880194542448759,-30.4242,0.2401,-0.778
1548880194587387084,-30.4012,0.2419,-0.7771
1548880194643420934,-30.4012,0.2422,-0.7771
1548880194706528186,-30.3763,0.2427,-0.7722
1548880194821975231,-30.3484,0.2339,-0.7715
1548880194941560983,-30.3224,0.2437,-0.7692
1548880195042066335,-30.3223,0.2499,-0.7692
1548880195142156600,-30.2993,0.2509,-0.7698
1548880195298866987,-30.2503,0.2509,-0.7678
1548880195417757034,-30.2253,0.251,-0.7671
1548880195525856256,-30.2253,0.2554,-0.7671
1548880195625626325,-30.1903,0.2557,-0.7679
1548880195726818799,-30.1462,0.2374,-0.7738
1548880195907524347,-30.1463,0.2289,-0.7738
1548880196110781192,-30.0063,0.2258,-0.7744
1548880196210518121,-30.0063,0.2231,-0.7744
1548880196311118841,-29.9733,0.2189,-0.7753
1548880196412392139,-29.9293,0.2152,-0.7764
1548880196590534687,-29.8283,0.2064,-0.7764
1548880196712632417,-29.8051,0.2207,-0.7806
1548880196811636924,-29.8051,0.2168,-0.7806
1548880196948919534,-29.7381,0.2052,-0.7841
1548880197057889938,-29.7381,0.2055,-0.7841
1548880197185651540,-29.664,0.205,-0.7863
1548880197239305257,-29.664,0.2054,-0.7863
1548880197305078029,-29.6379,0.2058,-0.7875
1548880197343612194,-29.6379,0.2077,-0.7875
1548880197543587446,-29.5678,0.2059,-0.7922
1548880197642062187,-29.5678,0.2027,-0.7922
1548880197742929220,-29.5327,0.2087,-0.793
1548880197844003915,-29.5166,0.2072,-0.7974
1548880198020429134,-29.4845,0.2063,-0.8019
1548880198143676042,-29.4735,0.209,-0.8003
1548880198242538690,-29.4735,0.2143,-0.8003
1548880198342389345,-29.4654,0.2143,-0.8034
1548880198500622510,-29.3932,0.2188,-0.8068
1548880198619499921,-29.3901,0.2306,-0.8064
1548880198742226600,-29.3841,0.2249,-0.8085
1548880198786932229,-29.3841,0.223,-0.8085
1548880198864404916,-29.3593,0.2204,-0.8038
1548880198982597589,-29.3461,0.2206,-0.8084
1548880199088152170,-29.3462,0.2111,-0.8084
1548880199226609230,-29.3131,0.215,-0.811
1548880199335458755,-29.3131,0.2153,-0.811
1548880199468605279,-29.2791,0.2158,-0.8089
1548880199534999370,-29.2792,0.2124,-0.8089
1548880199587833166,-29.2592,0.2126,-0.8077
1548880199632702112,-29.2592,0.2133,-0.8077
1548880199709463834,-29.2372,0.2098,-0.808
1548880199825690984,-29.2211,0.209,-0.8094
1548880199934797286,-29.2211,0.218,-0.8094
1548880200034519433,-29.2081,0.2131,-0.809
1548880200136033535,-29.1971,0.2126,-0.81
1548880200182585954,-29.1702,0.2116,-0.8071
1548880200234741687,-29.1702,0.2126,-0.8071
1548880200306293249,-29.1472,0.2112,-0.8051
1548880200422860145,-29.1273,0.2092,-0.8039
1548880200541925430,-29.1112,0.2177,-0.8031
1548880200633659124,-29.1112,0.2218,-0.8031
1548880200733761787,-29.0992,0.2209,-0.8027
1548880200782683849,-29.0763,0.2192,-0.8003
1548880200834703207,-29.0762,0.2223,-0.8003
1548880201025301694,-29.0332,0.2242,-0.8002
1548880201135389328,-29.0331,0.2319,-0.8002
1548880201216562509,-29.016,0.2377,-0.8024
1548880201263698577,-28.9882,0.23,-0.7969
1548880201362267971,-28.9883,0.222,-0.7969
1548880201507041454,-28.9333,0.2269,-0.7945
1548880201563828945,-28.9333,0.2263,-0.7945
1548880201625717878,-28.9113,0.2272,-0.7938
1548880201743905544,-28.8904,0.2295,-0.7902
1548880201864097595,-28.8653,0.2345,-0.7931
1548880201978726148,-28.8424,0.2327,-0.7865
1548880202027429580,-28.8424,0.232,-0.7865
1548880202097742795,-28.8154,0.2337,-0.7885
1548880202215442419,-28.7874,0.2373,-0.7865
1548880202329717397,-28.7874,0.2399,-0.7865
1548880202455735445,-28.7355,0.2444,-0.7798
1548880202577051401,-28.7075,0.2403,-0.7797
1548880202634645700,-28.7075,0.241,-0.7797
1548880202697861194,-28.6816,0.2397,-0.7769
1548880202817825555,-28.6536,0.2434,-0.7731
1548880202939462900,-28.6536,0.2476,-0.7731
1548880203059596061,-28.5936,0.2471,-0.7741
1548880203136906385,-28.5935,0.2532,-0.7741
1548880203280573129,-28.5666,0.2534,-0.7695
1548880203385699272,-28.5387,0.2604,-0.7652
1548880203532508611,-28.4816,0.2612,-0.7656
1548880203627853870,-28.4817,0.2544,-0.7656
1548880203731638431,-28.4588,0.2478,-0.7627
1548880203874163627,-28.4367,0.2585,-0.7609
1548880204014404535,-28.3818,0.261,-0.7583
1548880204076631546,-28.3817,0.2638,-0.7583
1548880204134086132,-28.3559,0.2609,-0.7534
1548880204177795648,-28.3558,0.269,-0.7534
1548880204255057573,-28.3227,0.2735,-0.7545
1548880204378879070,-28.2988,0.2761,-0.7504
1548880204496210336,-28.2749,0.2729,-0.7492
1548880204615351438,-28.251,0.2725,-0.745
1548880204722754955,-28.2509,0.2776,-0.745
1548880204824746847,-28.2239,0.28,-0.7447
1548880204976777553,-28.174,0.2808,-0.7391
1548880205091519594,-28.1498,0.2863,-0.7457
1548880205205596685,-28.1497,0.2923,-0.7457
1548880205328771591,-28.0979,0.2909,-0.7376
1548880205447849988,-28.0718,0.2953,-0.7388
1548880205566724538,-28.0479,0.2992,-0.7334
1548880205632682323,-28.0479,0.2995,-0.7334
1548880205687409162,-28.021,0.3006,-0.7306
1548880205733705520,-28.021,0.3021,-0.7306
1548880205809811830,-27.9948,0.3055,-0.7346
1548880205934060096,-27.9708,0.3131,-0.7295
1548880206052250146,-27.9439,0.3102,-0.7289
1548880206167132139,-27.919,0.3117,-0.7249
1548880206280548572,-27.9189,0.3127,-0.7249
1548880206381825685,-27.894,0.3106,-0.7213
1548880206526738405,-27.8499,0.3153,-0.7233
1548880206581844568,-27.8499,0.3179,-0.7233
1548880206646668434,-27.828,0.3166,-0.7188
1548880206766161918,-27.8041,0.3141,-0.7144
1548880206826005935,-27.8041,0.3147,-0.7144
1548880207006756305,-27.7552,0.3152,-0.7117
1548880207128420591,-27.7282,0.3152,-0.7092
1548880207226974964,-27.7282,0.3177,-0.7092
1548880207328449249,-27.7063,0.32,-0.7058
1548880207485981464,-27.6593,0.3228,-0.703
1548880207606841564,-27.6393,0.325,-0.7017
1548880207729465484,-27.6392,0.3299,-0.7017
1548880207828473091,-27.6184,0.3319,-0.6951
1548880208027939319,-27.5922,0.3418,-0.6946
1548880208171034336,-27.5923,0.341,-0.6946
1548880208276209354,-27.5314,0.3424,-0.6884
1548880208374820470,-27.5073,0.3462,-0.6887
1548880208541989326,-27.4534,0.3479,-0.6816
1548880208660680770,-27.4534,0.3526,-0.6816
1548880208758112192,-27.4303,0.3607,-0.6797
1548880208819952964,-27.3963,0.3634,-0.6778
1548880208962985038,-27.3715,0.3594,-0.6721
1548880209018708705,-27.3474,0.3589,-0.6741
1548880209063719987,-27.3474,0.3642,-0.6741
1548880209138927936,-27.3094,0.3683,-0.6698
1548880209362938880,-27.2895,0.3686,-0.6634
1548880209496852397,-27.2315,0.376,-0.66
1548880209622334241,-27.1955,0.3829,-0.6561
1548880209739740848,-27.1695,0.3826,-0.6559
1548880209791725397,-27.1695,0.3841,-0.6559
1548880209866952896,-27.1355,0.3888,-0.6524
1548880209983717679,-27.1136,0.3855,-0.6479
1548880210093944787,-27.1136,0.3852,-0.6479
1548880210192966938,-27.0856,0.3894,-0.6459
1548880210294157505,-27.0657,0.3822,-0.6453
1548880210346616029,-27.0437,0.3829,-0.6453
1548880210467832803,-27.0116,0.3901,-0.6435
1548880210584981441,-26.9857,0.3924,-0.6399
1548880210711822271,-26.9567,0.3913,-0.638
1548880210827750921,-26.9296,0.3971,-0.6369
1548880210947705268,-26.9036,0.3997,-0.635
1548880211017986774,-26.9036,0.4043,-0.635
1548880211071669101,-26.8716,0.4032,-0.6333
1548880211161380052,-26.8716,0.4052,-0.6333
1548880211262911319,-26.8396,0.405,-0.6308
1548880211313988685,-26.8116,0.4052,-0.6305
1548880211366147994,-26.8116,0.4073,-0.6305
1548880211555303335,-26.7486,0.4047,-0.629
1548880211664959192,-26.7485,0.4138,-0.629
1548880211763083934,-26.7213,0.4289,-0.6289
1548880211826938390,-26.6933,0.4281,-0.6278
1548880212026478290,-26.6562,0.4323,-0.6275
1548880212130706071,-26.6202,0.4297,-0.6273
1548880212229824066,-26.5912,0.4299,-0.6274
1548880212331869363,-26.5682,0.4337,-0.6254
1548880212513652563,-26.5064,0.4292,-0.621
1548880212630841255,-26.5063,0.4311,-0.621
1548880212731854438,-26.4793,0.4354,-0.6192
1548880212829999923,-26.4493,0.4349,-0.6186
1548880213000563859,-26.3963,0.437,-0.6164
1548880213074051618,-26.3962,0.4424,-0.6164
1548880213120087862,-26.3682,0.4416,-0.6153
1548880213175916194,-26.3683,0.4383,-0.6153
1548880213240818023,-26.3534,0.4367,-0.6122
1548880213360208272,-26.3292,0.4414,-0.6144
1548880213482807636,-26.2911,0.4509,-0.6136
1548880213538093090,-26.2911,0.4503,-0.6136
1548880213601964235,-26.2692,0.4432,-0.6149
1548880213678144693,-26.2693,0.4383,-0.6149
1548880213755914449,-26.2422,0.4395,-0.6144
1548880213881485223,-26.2205,0.4281,-0.6122
1548880213994454860,-26.1904,0.4299,-0.6129
1548880214064808607,-26.1903,0.4373,-0.6129
1548880214116853237,-26.1692,0.4393,-0.6134
1548880214228989124,-26.169,0.4518,-0.6134
1548880214288963317,-26.1509,0.4595,-0.6119
1548880214350462198,-26.1509,0.4599,-0.6119
1548880214478916883,-26.1141,0.4538,-0.6076
1548880214592911958,-26.1141,0.4511,-0.6076
1548880214694927215,-26.0932,0.449,-0.6062
1548880214792852163,-26.0692,0.4494,-0.6037
1548880214840313673,-26.0492,0.4513,-0.6016
1548880214959742784,-26.0221,0.4556,-0.6034
1548880215078931570,-26.0013,0.4532,-0.5988
1548880215197991847,-26.0012,0.455,-0.5988
1548880215292113065,-25.9863,0.452,-0.5954
1548880215392905950,-25.9575,0.4447,-0.5944
1548880215556975126,-25.9034,0.4538,-0.5923
1548880215677292346,-25.8863,0.4575,-0.5924
1548880215796957015,-25.8642,0.4627,-0.5901
1548880215874073743,-25.8644,0.4539,-0.5901
1548880215978055953,-25.8405,0.45,-0.5873
1548880216037500381,-25.8155,0.4529,-0.5864
1548880216157044172,-25.7975,0.4499,-0.5862
1548880216279439449,-25.7706,0.447,-0.5847
1548880216383030414,-25.7706,0.4488,-0.5847
1548880216520962238,-25.7036,0.4482,-0.5834
1548880216579384803,-25.7036,0.4466,-0.5834
1548880216642932415,-25.6746,0.4464,-0.5834
1548880216764940500,-25.6456,0.4498,-0.5816
1548880216876426935,-25.6454,0.4565,-0.5816
1548880217005477905,-25.5854,0.4608,-0.5784
1548880217120338201,-25.5855,0.4584,-0.5784
1548880217222988128,-25.5595,0.4572,-0.5751
1548880217323021650,-25.5245,0.4602,-0.5723
1548880217486214637,-25.4685,0.4617,-0.5712
1548880217609082698,-25.4355,0.4624,-0.5688
1548880217710073232,-25.4355,0.4643,-0.5688
1548880217806655645,-25.4035,0.4634,-0.568
1548880217906200408,-25.3825,0.465,-0.5665
1548880218092120170,-25.3156,0.4631,-0.564
1548880218207925319,-25.3156,0.4644,-0.564
1548880218307703018,-25.2856,0.4644,-0.5614
1548880218453568696,-25.2214,0.4757,-0.5619
1548880218572225093,-25.2112,0.4796,-0.5636
1548880218692199707,-25.1803,0.4746,-0.5635
1548880218812562942,-25.1563,0.4751,-0.5616
1548880218931570768,-25.1323,0.4779,-0.5616
1548880219049308776,-25.1073,0.479,-0.56
1548880219136138916,-25.1074,0.4751,-0.56
1548880219236456632,-25.0813,0.4801,-0.5598
1548880219290216207,-25.0523,0.4805,-0.559
1548880219337573528,-25.0522,0.4822,-0.559
1548880219520493507,-25.0221,0.4838,-0.5609
1548880219623183965,-24.998,0.4884,-0.5614
1548880219724060297,-24.967,0.4912,-0.5592
1548880219777728557,-24.9501,0.4864,-0.5587
1548880219824777364,-24.9501,0.4874,-0.5587
1548880220019135951,-24.9022,0.4836,-0.5576
1548880220123268842,-24.902,0.4911,-0.5576
1548880220223006248,-24.8799,0.4956,-0.5565
1548880220325419187,-24.8798,0.5029,-0.5565
1548880220466835498,-24.8099,0.4964,-0.5564
1548880220529456377,-24.8099,0.4983,-0.5564
1548880220586159944,-24.7839,0.499,-0.5538
1548880220630990505,-24.7839,0.5002,-0.5538
1548880220706185817,-24.7639,0.4985,-0.5518
1548880220825571537,-24.74,0.4961,-0.5498
1548880220929575204,-24.7401,0.4936,-0.5498
1548880221030262947,-24.7141,0.493,-0.5493
1548880221131355285,-24.6911,0.4929,-0.5479
1548880221186516284,-24.6621,0.4945,-0.5474
1548880221231109142,-24.662,0.4965,-0.5474
1548880221306991577,-24.627,0.4974,-0.5493
1548880221429334878,-24.596,0.4936,-0.549
1548880221547960281,-24.574,0.4969,-0.5478
1548880221630410194,-24.5739,0.5011,-0.5478
1548880221730061769,-24.5489,0.5024,-0.5467
1548880221782752990,-24.5359,0.4989,-0.5464
1548880221873340606,-24.5359,0.5007,-0.5464
1548880222019263267,-24.4908,0.5059,-0.5469
1548880222075244903,-24.4906,0.5131,-0.5469
1548880222143112421,-24.4678,0.5088,-0.5437
1548880222220239162,-24.4678,0.5092,-0.5437
1548880222324510097,-24.4357,0.5154,-0.5419
1548880222498216867,-24.3948,0.5102,-0.5383
1548880222617850303,-24.3678,0.5127,-0.5375
1548880222721633911,-24.3678,0.5132,-0.5375
1548880222823233604,-24.3497,0.5163,-0.5364
1548880222975453376,-24.2966,0.5187,-0.5364
1548880223095617055,-24.2648,0.5159,-0.5301
1548880223166638374,-24.2648,0.5176,-0.5301
1548880223214386463,-24.2338,0.5194,-0.5293
1548880223269825220,-24.2337,0.5223,-0.5293
1548880223335272550,-24.2117,0.5224,-0.5296
