#timestamp [ns],p_WS_R_x [m],p_WS_R_y [m],p_WS_R_z [m]
1548882869914062500,-6.103,11.1749,0.1817
1548882869956747055,-6.0867,11.1427,0.1808
1548882870032176733,-6.1017,11.1345,0.1808
1548882870078321695,-6.0849,11.1107,0.1795
1548882870199361562,-6.0735,11.0725,0.1795
1548882870273443222,-6.0773,11.0704,0.1795
1548882870320386886,-6.0579,11.0354,0.18
1548882870415087223,-6.0643,11.0319,0.18
1548882870516479253,-6.0468,10.9925,0.179
1548882870560259819,-6.0276,10.9585,0.1779
1548882870680222749,-6.0137,10.9217,0.1759
1548882870760254621,-6.0154,10.9207,0.1759
1548882870899388790,-6.0002,10.8915,0.1738
1548882871002168893,-5.9807,10.8554,0.173
1548882871043180942,-5.9644,10.8233,0.1709
1548882871104045867,-5.9692,10.8207,0.1709
1548882871266502380,-5.9617,10.7791,0.1704
1548882871326070785,-5.9497,10.7492,0.1698
1548882871386636972,-5.9562,10.7456,0.1698
1548882871446127891,-5.9369,10.714,0.1704
1548882871526167392,-5.9215,10.6893,0.1699
1548882871591773748,-5.9322,10.6834,0.1699
1548882871711982011,-5.9216,10.6458,0.169
1548882871774287462,-5.9034,10.6136,0.1688
1548882871831289291,-5.9104,10.6098,0.1688
1548882871896104097,-5.8952,10.5861,0.1699
1548882871952676534,-5.8998,10.5836,0.1699
1548882872014282941,-5.8836,10.5536,0.1706
1548882872071893692,-5.8891,10.5506,0.1706
1548882872191096782,-5.877,10.5195,0.1704
1548882872254119157,-5.8615,10.4881,0.1715
1548882872313316106,-5.8649,10.4862,0.1715
1548882872373759508,-5.8501,10.4589,0.1713
1548882872455213546,-5.8598,10.4535,0.1713
1548882872519379138,-5.8417,10.4235,0.1701
1548882872612705469,-5.8308,10.393,0.1699
1548882872734549760,-5.817,10.3594,0.1706
1548882872944270133,-5.8313,10.3514,0.1706
1548882873007395267,-5.8362,10.3486,0.1706
1548882873068473100,-5.7889,10.2639,0.1706
1548882873188699722,-5.7702,10.2205,0.171
1548882873304149150,-5.7534,10.1852,0.1701
1548882873430542230,-5.7489,10.1452,0.1707
1548882873492589473,-5.7564,10.141,0.1707
1548882873544269561,-5.7376,10.1091,0.172
1548882873612294435,-5.7414,10.1069,0.172
1548882873731492519,-5.7347,10.0647,0.1736
1548882873795093297,-5.7175,10.0319,0.1745
1548882873853294372,-5.73,10.0247,0.1745
1548882873914270639,-5.7068,9.9862,0.1741
1548882873972187995,-5.7161,9.9809,0.1741
1548882874035143375,-5.6931,9.941,0.1749
1548882874091267347,-5.7036,9.935,0.1749
1548882874212265729,-5.6993,9.8913,0.1743
1548882874273218870,-5.6805,9.8606,0.1765
1548882874332581281,-5.6939,9.8528,0.1765
1548882874392401933,-5.6714,9.8126,0.1776
1548882874451714277,-5.6844,9.8051,0.1776
1548882874505076169,-5.6628,9.7656,0.1774
1548882874572346925,-5.6791,9.7561,0.1774
1548882874692732095,-5.6683,9.7103,0.178
1548882874754585266,-5.6441,9.67,0.1784
1548882874812348842,-5.6549,9.6637,0.1784
1548882874874265670,-5.633,9.6256,0.1796
1548882874932666778,-5.6474,9.6171,0.1796
1548882874994204044,-5.6214,9.5709,0.1822
1548882875052648782,-5.6388,9.5606,0.1822
1548882875228709936,-5.5929,9.4983,0.1811
1548882875348272085,-5.5745,9.4627,0.1816
1548882875453726053,-5.5703,9.4651,0.1816
1548882875516214847,-5.5496,9.4286,0.1818
1548882875588403701,-5.5348,9.3862,0.1819
1548882875721657752,-5.5445,9.3805,0.1819
1548882875782493114,-5.5543,9.3747,0.1819
1548882875841706037,-5.5109,9.3097,0.1841
1548882875930832147,-5.4816,9.2631,0.1848
1548882875984695434,-5.4842,9.2616,0.1848
1548882876048761606,-5.4621,9.2258,0.1843
1548882876169473171,-5.4181,9.1808,0.1902
1548882876251313447,-5.4203,9.1796,0.1902
1548882876392288208,-5.3996,9.1407,0.1929
1548882876439374923,-5.3671,9.0889,0.1931
1548882876494683504,-5.3644,9.0906,0.1931
1548882876560455799,-5.3285,9.034,0.1931
1548882876681798219,-5.3116,8.9905,0.1916
1548882876736240148,-5.3255,8.9823,0.1916
1548882876803462982,-5.3258,8.9821,0.1916
1548882876859572887,-5.306,8.9555,0.1903
1548882876922577381,-5.2794,8.9132,0.1889
1548882877002083301,-5.2833,8.9109,0.1889
1548882877103386163,-5.2711,8.8612,0.1868
1548882877226203203,-5.2543,8.8258,0.1857
1548882877287973880,-5.239,8.793,0.1843
1548882877346890687,-5.2545,8.7838,0.1843
1548882877408354282,-5.2255,8.7499,0.1828
1548882877523855686,-5.1961,8.701,0.1818
1548882877644690513,-5.1786,8.6591,0.1817
1548882877766307115,-5.1666,8.6161,0.1833
1548882877885574340,-5.1414,8.5799,0.1837
1548882877952325344,-5.1397,8.5809,0.1837
1548882878006143331,-5.1225,8.5504,0.1844
1548882878054424285,-5.1206,8.5515,0.1844
1548882878246213436,-5.086,8.4836,0.1864
1548882878318262815,-5.0849,8.4842,0.1864
1548882878366563081,-5.0678,8.4548,0.1875
1548882878485250711,-5.0494,8.4134,0.1868
1548882878606116056,-5.0345,8.3734,0.1869
1548882878729066848,-5.0192,8.337,0.187
1548882878788691043,-5.0301,8.3305,0.187
1548882878853044748,-5.0288,8.3313,0.187
1548882878911352396,-5.0112,8.2951,0.187
1548882878972574710,-5.0213,8.289,0.187
1548882879029407501,-5.0142,8.2489,0.1858
1548882879091726541,-5.005,8.2545,0.1858
1548882879212793111,-4.9613,8.1804,0.187
1548882879335283994,-4.9358,8.1396,0.19
1548882879396605253,-4.9289,8.1438,0.19
1548882879457120418,-4.9109,8.1102,0.1922
1548882879572566747,-4.8893,8.0589,0.1944
1548882879691442251,-4.8574,8.0162,0.1958
1548882879740549802,-4.8618,8.0136,0.1958
1548882879817890405,-4.8389,7.9702,0.1939
1548882879932598352,-4.803,7.9299,0.1929
1548882880044837951,-4.7926,7.9363,0.1929
1548882880108212709,-4.762,7.8952,0.1896
1548882880292272567,-4.7126,7.7943,0.185
1548882880413932323,-4.7049,7.799,0.185
1548882880512785911,-4.6768,7.74,0.1831
1548882880610289812,-4.6415,7.6855,0.1806
1548882880773557186,-4.596,7.6031,0.1782
1548882880813467979,-4.5989,7.6014,0.1782
1548882880892428636,-4.5785,7.5599,0.1774
1548882881013617515,-4.5489,7.5264,0.1795
1548882881075863122,-4.5471,7.5275,0.1795
1548882881254177331,-4.4961,7.4625,0.1785
1548882881321212530,-4.4981,7.4613,0.1785
1548882881374723672,-4.4858,7.4488,0.1806
1548882881423286437,-4.4811,7.4516,0.1806
1548882881499679088,-4.4665,7.4324,0.1797
1548882881587919473,-4.4556,7.4389,0.1797
1548882881709095716,-4.4494,7.4031,0.1778
1548882881767792224,-4.4241,7.3658,0.1762
1548882881828423738,-4.4248,7.3653,0.1762
1548882881967656612,-4.4081,7.3404,0.1754
1548882882070327758,-4.3867,7.2985,0.1722
1548882882219599723,-4.3493,7.2183,0.1724
1548882882293576002,-4.3478,7.2192,0.1724
1548882882339734077,-4.3147,7.1784,0.1728
1548882882413342952,-4.301,7.1866,0.1728
1548882882555435419,-4.3219,7.174,0.1728
1548882882699409008,-4.2544,7.0629,0.1716
1548882882804676294,-4.2254,7.0116,0.17
1548882882903515100,-4.2324,7.0073,0.17
1548882883043467760,-4.1744,6.908,0.1689
1548882883148837089,-4.1837,6.9024,0.1689
1548882883284240722,-4.1333,6.8288,0.1704
1548882883350055217,-4.135,6.8278,0.1704
1548882883403670787,-4.1154,6.7941,0.1694
1548882883452152729,-4.1177,6.7927,0.1694
1548882883528903007,-4.1003,6.7646,0.1694
1548882883634255886,-4.0961,6.7672,0.1694
1548882883763971090,-4.0401,6.676,0.1681
1548882883838160276,-4.0343,6.6795,0.1681
1548882883882365942,-4.0143,6.6355,0.1666
1548882883961215972,-4.015,6.6351,0.1666
1548882884102598905,-4.0115,6.6126,0.1683
1548882884224625110,-3.9675,6.5843,0.1681
1548882884365034580,-3.9327,6.5095,0.1671
1548882884467554330,-3.9285,6.512,0.1671
1548882884568604946,-3.9004,6.4823,0.1676
1548882884690630912,-3.8807,6.4252,0.1697
1548882884736638545,-3.8554,6.389,0.1709
1548882884811857223,-3.8598,6.3864,0.1709
1548882884857571840,-3.838,6.3516,0.1718
1548882884934459447,-3.8363,6.3526,0.1718
1548882884991520166,-3.8178,6.3638,0.1718
1548882885050416469,-3.8234,6.3604,0.1718
1548882885272461414,-3.8449,6.3474,0.1718
1548882885335460901,-3.787,6.2187,0.172
1548882885396323919,-3.7896,6.2172,0.172
1548882885454608201,-3.7653,6.1885,0.174
1548882885536406755,-3.7383,6.1417,0.1753
1548882885596656084,-3.742,6.1395,0.1753
1548882885961268663,-3.6611,6.0295,0.1736
1548882886014388322,-3.6382,5.9884,0.1741
1548882886081519603,-3.642,5.9861,0.1741
1548882886381622791,-3.5883,5.8534,0.1799
1548882886441245079,-3.5995,5.8466,0.1799
1548882886501639842,-3.5679,5.7967,0.1789
1548882886560358762,-3.5717,5.7944,0.1789
1548882886703384160,-3.5487,5.758,0.1791
1548882886805356264,-3.5103,5.7183,0.1757
1548882886854153871,-3.487,5.6763,0.174
1548882886928683280,-3.4888,5.6752,0.174
1548882886973986387,-3.4745,5.6429,0.1754
1548882887049233913,-3.4765,5.6417,0.1754
1548882887187361955,-3.4721,5.6079,0.1771
1548882887250010013,-3.4519,5.558,0.1782
1548882887311090469,-3.4459,5.5617,0.1782
1548882887371397972,-3.4207,5.5114,0.1766
1548882887429688215,-3.4371,5.5013,0.1766
1548882887490408182,-3.4095,5.4572,0.1761
1548882887550057172,-3.4096,5.4571,0.1761
1548882887671458244,-3.3748,5.4222,0.1758
1548882887729449510,-3.3564,5.3878,0.174
1548882887809293985,-3.3422,5.3566,0.1738
1548882887872267484,-3.3465,5.3539,0.1738
1548882887928751707,-3.3205,5.3171,0.1729
1548882888056467533,-3.2945,5.2791,0.17
1548882888169899463,-3.277,5.2441,0.1682
1548882888260337114,-3.2881,5.2372,0.1682
1548882888323804378,-3.2664,5.1999,0.1694
1548882888383699178,-3.2701,5.1977,0.1694
1548882888443385839,-3.2409,5.1415,0.1696
1548882888504349708,-3.2397,5.1423,0.1696
1548882888645168542,-3.2075,5.1036,0.1661
1548882888769962310,-3.2045,5.0393,0.1637
1548882888828136444,-3.1839,5.0038,0.1624
1548882888889280319,-3.1873,5.0017,0.1624
1548882888948556184,-3.1614,4.9648,0.1596
1548882889009395360,-3.1608,4.9652,0.1596
1548882889067470073,-3.143,4.9375,0.1583
1548882889210361957,-3.1259,4.8772,0.1568
1548882889247423171,-3.0957,4.836,0.1557
1548882889334784984,-3.0991,4.8338,0.1557
1548882889394356250,-3.0772,4.7968,0.1556
1548882889487414598,-3.0587,4.7646,0.1568
1548882889535718679,-3.0666,4.7596,0.1568
1548882889597769498,-3.0724,4.7558,0.1568
1548882889718400001,-3.0639,4.6982,0.1555
1548882889777406692,-3.0367,4.6586,0.1541
1548882889838279485,-3.0313,4.6621,0.1541
1548882889899144411,-3.0021,4.6525,0.1547
1548882889957275152,-3.001,4.6531,0.1547
1548882890017388343,-3.0056,4.6502,0.1547
1548882890068431138,-2.9784,4.6057,0.1566
1548882890187340736,-2.9598,4.537,0.1485
1548882890257699012,-2.9686,4.5312,0.1485
1548882890318150043,-2.9498,4.5435,0.1485
1548882890377744674,-2.9236,4.5128,0.1477
1548882890438020944,-2.9299,4.5087,0.1477
1548882890497919321,-2.9093,4.472,0.1465
1548882890557479858,-2.9109,4.471,0.1465
1548882890677556037,-2.8754,4.4463,0.1463
1548882890728372573,-2.8527,4.4039,0.1443
1548882890853455066,-2.8282,4.3649,0.1443
1548882890961633682,-2.8396,4.3576,0.1443
1548882891023433685,-2.817,4.3185,0.1441
1548882891088330745,-2.7989,4.2969,0.1442
1548882891206905126,-2.8038,4.2937,0.1442
1548882891264905214,-2.79,4.2657,0.145
1548882891326554059,-2.7957,4.2619,0.145
1548882891384687662,-2.779,4.231,0.1443
1548882891447365999,-2.782,4.229,0.1443
1548882891505322933,-2.7628,4.1926,0.1447
1548882891565494298,-2.7637,4.192,0.1447
1548882891685590744,-2.7256,4.1368,0.1435
1548882891767667293,-2.7255,4.1369,0.1435
1548882891869233608,-2.7142,4.1132,0.145
1548882891922362565,-2.6947,4.0769,0.1449
1548882892031897544,-2.7041,4.0706,0.1449
1548882892092652320,-2.6805,4.0166,0.1471
1548882892212466001,-2.6678,3.9529,0.1443
1548882892272765398,-2.6649,3.9548,0.1443
1548882892332691907,-2.6255,3.9127,0.1431
1548882892392467975,-2.6222,3.9149,0.1431
1548882892451646566,-2.603,3.8893,0.1408
1548882892516440868,-2.5984,3.8924,0.1408
1548882892573220491,-2.57,3.8716,0.1397
1548882892692551136,-2.5495,3.8576,0.1402
1548882892753257989,-2.5437,3.8615,0.1402
1548882892812416076,-2.5318,3.8489,0.1401
1548882892872848987,-2.5336,3.8477,0.1401
1548882892932811975,-2.5186,3.8277,0.1393
1548882892998774290,-2.5003,3.8074,0.1395
1548882893073113918,-2.4996,3.8079,0.1395
1548882893240305900,-2.4706,3.8005,0.1396
1548882893298501014,-2.4597,3.7825,0.1404
1548882893360660552,-2.462,3.781,0.1404
1548882893417597532,-2.4442,3.7615,0.141
1548882893479528188,-2.4457,3.7605,0.141
1548882893537479162,-2.4296,3.7317,0.1412
1548882893599694252,-2.4056,3.7066,0.1428
1548882893722366094,-2.375,3.6798,0.1453
1548882893802822828,-2.3754,3.6796,0.1453
1548882893843833684,-2.3628,3.6555,0.1462
1548882893923528432,-2.3723,3.6493,0.1462
1548882893962545156,-2.3566,3.6321,0.147
1548882894041431188,-2.345,3.6396,0.147
1548882894102868318,-2.3137,3.6168,0.1466
1548882894222307443,-2.2798,3.591,0.1473
1548882894282559633,-2.2829,3.589,0.1473
1548882894342544555,-2.2925,3.5829,0.1473
1548882894403533220,-2.2895,3.5848,0.1473
1548882894464401006,-2.2546,3.5419,0.1455
1548882894522416591,-2.2454,3.5477,0.1455
1548882894583896636,-2.2328,3.5191,0.1443
1548882894705313682,-2.2186,3.5009,0.1416
1548882894787558555,-2.2185,3.5009,0.1416
1548882894848563671,-2.2022,3.4817,0.1395
1548882894910248756,-2.1951,3.4863,0.1395
1548882894969974994,-2.1671,3.4613,0.138
1548882895090437173,-2.1547,3.4208,0.1362
1548882895331674575,-2.1166,3.3716,0.1336
1548882895574655532,-2.0726,3.2963,0.1351
1548882895688540935,-2.0552,3.2624,0.1345
1548882895807865381,-2.0496,3.2659,0.1345
1548882895904767751,-2.025,3.24,0.1336
1548882895966386318,-2.0051,3.2076,0.1321
1548882896028377294,-1.9987,3.2117,0.1321
1548882896086479663,-1.9764,3.1961,0.1317
1548882896207131385,-1.949,3.1778,0.1297
1548882896267713785,-1.9411,3.1826,0.1297
1548882896327034950,-1.9267,3.1633,0.1287
1548882896387706518,-1.9251,3.1643,0.1287
1548882896446870326,-1.9116,3.1456,0.1282
1548882896527445554,-1.8958,3.1212,0.1277
1548882896590548992,-1.8912,3.124,0.1277
1548882896753747224,-1.8719,3.1111,0.128
1548882896813499927,-1.8584,3.0901,0.1268
1548882896873724699,-1.8561,3.0915,0.1268
1548882896934606552,-1.838,3.0708,0.1265
1548882896994486808,-1.8323,3.0742,0.1265
1548882897053503513,-1.8115,3.0587,0.1256
1548882897234523296,-1.792,3.0528,0.1239
1548882897376318216,-1.7822,3.0273,0.1221
1548882897437954664,-1.7818,3.0276,0.1221
1548882897557707071,-1.7894,3.0231,0.1221
1548882897678908586,-1.7569,2.9565,0.1174
1548882897738425254,-1.7449,2.9345,0.1166
1548882897815481185,-1.7278,2.9133,0.1154
1548882897939425945,-1.7079,2.8903,0.114
1548882898026057720,-1.7012,2.8942,0.114
1548882898086735725,-1.6849,2.868,0.1102
1548882898287460088,-1.668,2.85,0.11
1548882898350522518,-1.6554,2.8296,0.1094
1548882898415565013,-1.6434,2.8019,0.1081
1548882898535511493,-1.6288,2.7745,0.1092
1548882898636445045,-1.6317,2.7728,0.1092
1548882898756633281,-1.6161,2.7459,0.1112
1548882898815973520,-1.5841,2.7125,0.1093
1548882898876548290,-1.579,2.7155,0.1093
1548882898936563968,-1.5562,2.6814,0.1072
1548882898996427536,-1.5486,2.6858,0.1072
1548882899055863142,-1.5203,2.6778,0.1063
1548882899176201820,-1.4926,2.6808,0.1061
1548882899236070632,-1.4797,2.6879,0.1061
1548882899296501398,-1.46,2.6567,0.1004
1548882899355758190,-1.4629,2.6551,0.1004
1548882899415641784,-1.4459,2.6325,0.0984
1548882899476307153,-1.4383,2.6367,0.0984
1548882899536158561,-1.4221,2.6262,0.098
1548882899739602804,-1.3933,2.5759,0.0942
1548882899861924648,-1.371,2.5436,0.0933
1548882899982358217,-1.3524,2.5536,0.0933
1548882900043512821,-1.325,2.5285,0.0914
1548882900104861497,-1.3196,2.5313,0.0914
1548882900225401878,-1.2986,2.4815,0.0882
1548882900283502578,-1.2974,2.4821,0.0882
1548882900344644784,-1.2843,2.4618,0.0881
1548882900401604413,-1.2758,2.4663,0.0881
1548882900464538097,-1.2611,2.4344,0.0879
1548882900523458480,-1.2549,2.4376,0.0879
1548882900584555149,-1.245,2.4157,0.0886
1548882900762505531,-1.233,2.3948,0.0903
1548882900825389146,-1.2092,2.3643,0.0902
1548882900883430957,-1.1834,2.3773,0.0902
1548882900943531751,-1.159,2.3893,0.0902
1548882901002645015,-1.1358,2.4004,0.0902
1548882901063272237,-1.1193,2.4081,0.0902
1548882901183398723,-1.1261,2.405,0.0902
1548882901242640018,-1.1216,2.4071,0.0902
1548882901301790237,-1.1305,2.4029,0.0902
1548882901362642765,-1.0905,2.2883,0.0798
1548882901422687768,-1.0901,2.2885,0.0798
1548882901482887744,-1.0865,2.2836,0.0766
1548882901543159484,-1.0866,2.2836,0.0766
1548882901602649450,-1.0759,2.2666,0.0742
1548882901722835302,-1.0667,2.2412,0.0709
1548882901783321857,-1.0623,2.2433,0.0709
1548882901843184471,-1.0541,2.2262,0.0693
1548882901902899503,-1.0555,2.2255,0.0693
1548882901962612628,-1.0442,2.2011,0.0672
1548882902023333311,-1.0371,2.2044,0.0672
1548882902082712411,-1.0127,2.1827,0.0656
1548882902203287363,-0.9906,2.172,0.0634
1548882902262500047,-0.9832,2.1754,0.0634
1548882902322025060,-0.9626,2.1507,0.0608
1548882902442516803,-0.9324,2.1292,0.0585
1548882902502735376,-0.9229,2.1333,0.0585
1548882902562501668,-0.9059,2.1069,0.0556
1548882902682480812,-0.9005,2.0821,0.0537
1548882902743535518,-0.8993,2.0826,0.0537
1548882902802728176,-0.8689,2.0694,0.053
1548882902863078355,-0.8544,2.0755,0.053
1548882902922660112,-0.8411,2.0809,0.053
1548882902983726501,-0.8385,2.0819,0.053
1548882903042574405,-0.8169,2.0336,0.0484
1548882903102922201,-0.8125,2.0354,0.0484
1548882903222842931,-0.7941,2.018,0.0457
1548882903282414913,-0.7792,1.9938,0.0446
1548882903342927455,-0.7733,1.9961,0.0446
1548882903401998996,-0.7604,1.9754,0.0427
1548882903462594985,-0.7538,1.9779,0.0427
1548882903521996736,-0.7449,1.9588,0.0409
1548882903583242416,-0.7438,1.9593,0.0409
1548882903722615003,-0.7241,1.9154,0.0389
1548882904554489135,-0.6772,1.8529,0.0332
1548882904674572706,-0.6759,1.8513,0.0331
1548882905207823514,-0.6684,1.8434,0.0326
1548882905267371892,-0.6668,1.8408,0.0325
1548882908266033411,-0.5282,1.659,0.0058
1548882915556769609,-0.1573,1.2337,-0.0308
1548882917544723033,-0.0483,1.1072,-0.0428
1548882917624292612,-0.043,1.1004,-0.0436
1548882939823528051,1.3282,1.0876,-0.0702
1548882939926511287,1.3274,1.087,-0.0702
1548882940025392293,1.3285,1.0856,-0.0701
1548882940089148044,1.3301,1.0868,-0.07
1548882940209109306,1.3344,1.0816,-0.07
1548882940267390012,1.3396,1.08,-0.0697
1548882940328030347,1.3417,1.0773,-0.0697
1548882940387230873,1.3485,1.0769,-0.0689
1548882940447999477,1.3516,1.073,-0.0689
1548882940511240482,1.3606,1.0745,-0.0687
1548882940566501140,1.3636,1.0707,-0.0687
1548882940698232412,1.3868,1.08,-0.0682
1548882940747957468,1.3953,1.0691,-0.0682
1548882940806924819,1.3992,1.0639,-0.0682
1548882940867401838,1.4144,1.0671,-0.0674
1548882940927537679,1.4175,1.063,-0.0674
1548882940988036155,1.4365,1.071,-0.0677
1548882941048023700,1.4417,1.064,-0.0677
1548882941167745590,1.4641,1.064,-0.0671
1548882941226042032,1.4861,1.0728,-0.0674
1548882941287146806,1.488,1.0702,-0.0674
1548882941347394466,1.5123,1.0826,-0.0681
1548882941407594680,1.5162,1.0771,-0.0681
1548882941587738990,1.5561,1.0864,-0.0686
1548882941707704782,1.5745,1.0882,-0.0675
1548882941767485857,1.5788,1.0819,-0.0675
1548882942007857561,1.6256,1.0895,-0.067
1548882942848711729,1.8261,1.1236,-0.0654
1548882942907985210,1.854,1.1355,-0.0652
1548882943027266740,1.8769,1.1287,-0.0648
1548882943088287591,1.8798,1.1239,-0.0648
1548882943208026647,1.9115,1.1254,-0.0639
1548882943268047809,1.9419,1.1329,-0.0623
1548882943327459812,1.9452,1.1273,-0.0623
1548882943387666225,1.9647,1.1335,-0.0618
1548882943447804689,1.9678,1.1281,-0.0618
1548882943507373809,2.0031,1.1409,-0.0625
1548882943567466020,2.0076,1.133,-0.0625
1548882943687296628,2.0336,1.1338,-0.0617
1548882943748142957,2.0684,1.1453,-0.0616
1548882943807316780,2.0729,1.1372,-0.0616
1548882943867077827,2.0947,1.141,-0.0603
1548882943927723884,2.0971,1.1367,-0.0603
1548882943987816095,2.1312,1.1494,-0.0606
1548882944048065900,2.1331,1.1458,-0.0606
1548882944194799423,2.1791,1.1551,-0.06
1548882944287497997,2.1835,1.147,-0.06
1548882944348180294,2.2064,1.1571,-0.0584
1548882944407341480,2.2066,1.1567,-0.0584
1548882947874101877,3.0962,1.1801,-0.0663
1548882949726062059,3.6143,1.2554,-0.0875
1548882949823758602,3.6506,1.2576,-0.0881
1548882949887392997,3.6902,1.2746,-0.0885
1548882949946856021,3.6908,1.2727,-0.0885
1548882950008986711,3.7201,1.283,-0.0893
1548882950066410303,3.7207,1.2812,-0.0893
1548882950210236072,3.7406,1.3032,-0.0893
1548882950273049354,3.7574,1.3124,-0.092
1548882950332587480,3.7595,1.3065,-0.092
1548882950392236232,3.7883,1.309,-0.0927
1548882950452806472,3.7885,1.3083,-0.0927
1548882950512318134,3.8191,1.3177,-0.0935
1548882950572377443,3.8218,1.3099,-0.0935
1548882950691305398,3.8478,1.3203,-0.0945
1548882950752981662,3.8742,1.3295,-0.0952
1548882950812604665,3.8777,1.3193,-0.0952
1548882950871346712,3.9062,1.3255,-0.0964
1548882950970119237,3.9256,1.3398,-0.0975
1548882951075512647,3.9279,1.333,-0.0975
1548882951197084903,3.9531,1.3429,-0.0983
1548882951256089687,3.9737,1.3538,-0.0982
1548882951317017555,3.9765,1.3454,-0.0982
1548882951376352548,4.0046,1.3468,-0.0977
1548882951436965703,4.0036,1.3496,-0.0977
1548882951495194673,4.0304,1.361,-0.0974
1548882951571756601,4.0565,1.368,-0.0967
1548882951694227218,4.0894,1.3709,-0.0954
1548882951804832458,4.0916,1.3644,-0.0954
1548882951864247083,4.1157,1.3805,-0.0944
1548882951924221277,4.1161,1.3794,-0.0944
1548882951983696937,4.1322,1.3819,-0.0934
1548882952044927597,4.1338,1.3768,-0.0934
1548882952164988994,4.1685,1.3741,-0.0924
1548882952223392248,4.2046,1.386,-0.0904
1548882952284522771,4.2037,1.3887,-0.0904
1548882952345167398,4.2229,1.3977,-0.0874
1548882952404585123,4.2226,1.3989,-0.0874
1548882952463930606,4.2478,1.4087,-0.0859
1548882952524796962,4.2482,1.4074,-0.0859
1548882952585144042,4.2788,1.4139,-0.0836
1548882952704408168,4.3059,1.421,-0.0818
1548882952765060186,4.3067,1.4188,-0.0818
1548882952823735237,4.3374,1.4278,-0.0805
1548882952884613513,4.3368,1.4298,-0.0805
1548882953024971246,4.3631,1.4332,-0.0775
1548882953126399278,4.3977,1.4336,-0.0767
1548882953740568637,4.5731,1.48,-0.0683
1548882953842061996,4.608,1.4892,-0.0641
1548882953879364967,4.6434,1.5001,-0.0621
1548882953941337108,4.6459,1.4922,-0.0621
