#timestamp [ns],p_WS_R_x [m],p_WS_R_y [m],p_WS_R_z [m]
1548883677548023223,-5.8058,10.5019,0.1721
1548883677608907699,-5.7909,10.469,0.1723
1548883677728542566,-5.7818,10.4294,0.1725
1548883677812923908,-5.7863,10.4269,0.1725
1548883677872035741,-5.7673,10.3906,0.1726
1548883677969921588,-5.7478,10.3591,0.1719
1548883678078196287,-5.7542,10.3556,0.1719
1548883678194778442,-5.74,10.3222,0.1726
1548883678257882118,-5.7249,10.2746,0.1718
1548883678315253257,-5.7333,10.2698,0.1718
1548883678376567840,-5.7069,10.2296,0.173
1548883678436901330,-5.7108,10.2275,0.173
1548883678495291233,-5.6965,10.1793,0.1732
1548883678556007146,-5.6917,10.1819,0.1732
1548883678684280395,-5.6479,10.1136,0.174
1548883678778755903,-5.6601,10.1068,0.174
1548883678880065679,-5.6509,10.0488,0.1759
1548883678924458265,-5.6278,10.0136,0.1769
1548883679003886699,-5.6266,10.0143,0.1769
1548883679042046785,-5.6109,9.9876,0.1774
1548883679145024538,-5.6156,9.9849,0.1774
1548883679277937412,-5.5787,9.907,0.1794
1548883679346920013,-5.5852,9.9033,0.1794
1548883679396242141,-5.5636,9.8615,0.181
1548883679469128847,-5.5731,9.8561,0.181
1548883679516566991,-5.5483,9.8173,0.1812
1548883679588232517,-5.5586,9.8115,0.1812
1548883679756514072,-5.5173,9.7463,0.183
1548883679876905679,-5.5091,9.7003,0.1839
1548883679955995082,-5.5176,9.6955,0.1839
1548883680015031337,-5.5011,9.668,0.187
1548883680113992214,-5.477,9.6357,0.1857
1548883680234015703,-5.4592,9.5964,0.1862
1548883680350173711,-5.443,9.5584,0.1867
1548883680456937313,-5.448,9.5556,0.1867
1548883680520524263,-5.4272,9.5087,0.1875
1548883680582389593,-5.4288,9.5078,0.1875
1548883680700143098,-5.4074,9.4635,0.1885
1548883680762443542,-5.3857,9.4207,0.1877
1548883680820275783,-5.3829,9.4222,0.1877
1548883680947642803,-5.33,9.3303,0.1914
1548883681064341068,-5.3293,9.3307,0.1914
1548883681183725595,-5.269,9.2372,0.1953
1548883681303346395,-5.2396,9.186,0.1963
1548883681424885034,-5.2222,9.1464,0.196
1548883681513241767,-5.2313,9.1413,0.196
1548883681654917478,-5.2014,9.103,0.1977
1548883681781282663,-5.1628,9.0065,0.1938
1548883681900035858,-5.1484,8.9652,0.1918
1548883682001010894,-5.1647,8.9558,0.1918
1548883682060283899,-5.1464,8.9214,0.1884
1548883682181064844,-5.1352,8.8771,0.1856
1548883682240901947,-5.1354,8.877,0.1856
1548883682301147460,-5.1183,8.8361,0.1825
1548883682360157728,-5.1238,8.8329,0.1825
1548883682501816272,-5.0898,8.7694,0.1845
1548883682563086509,-5.0917,8.7682,0.1845
1548883682704222679,-5.0686,8.7331,0.1858
1548883682806077718,-5.0513,8.7026,0.1882
1548883682852193593,-5.031,8.6658,0.1888
1548883682908015966,-5.0303,8.6662,0.1888
1548883682971419334,-5.0129,8.6369,0.1913
1548883683090344429,-4.9976,8.6042,0.1916
1548883683210274934,-5.0048,8.5999,0.1916
1548883683329591512,-4.9659,8.5312,0.1903
1548883683413043022,-4.9706,8.5285,0.1903
1548883683474093914,-4.955,8.4959,0.1901
1548883683533436775,-4.9611,8.4924,0.1901
1548883683594557285,-4.9365,8.4546,0.1884
1548883683735512495,-4.9292,8.3998,0.1876
1548883683797200918,-4.9381,8.3946,0.1876
1548883683856368541,-4.9267,8.3653,0.1865
1548883683917354345,-4.9321,8.3622,0.1865
1548883683976272344,-4.9096,8.3139,0.1876
1548883684037383794,-4.9142,8.3111,0.1876
1548883684097226142,-4.8984,8.2647,0.1883
1548883684216221094,-4.8758,8.2164,0.1898
1548883684276573896,-4.8805,8.2136,0.1898
1548883684336271047,-4.8535,8.1657,0.1911
1548883684560421943,-4.8482,8.1688,0.1911
1548883684738332986,-4.7562,8.0139,0.1952
1548883684845183134,-4.7527,8.016,0.1952
1548883684949218034,-4.7297,7.9634,0.1928
1548883685047340631,-4.7046,7.9226,0.1888
1548883685094567775,-4.678,7.8721,0.1876
1548883685211540699,-4.699,7.8596,0.1876
1548883685272656679,-4.6765,7.8242,0.1845
1548883685335366725,-4.6392,7.7731,0.1833
1548883685414240360,-4.6389,7.7733,0.1833
1548883685457348585,-4.6112,7.7188,0.1815
1548883685516892910,-4.62,7.7135,0.1815
1548883685580169677,-4.6247,7.7107,0.1815
1548883685701617956,-4.5868,7.6402,0.1789
1548883685760506391,-4.5915,7.6374,0.1789
1548883685819224119,-4.5636,7.5935,0.1778
1548883685900468111,-4.5656,7.5923,0.1778
1548883686004131317,-4.5329,7.5478,0.1762
1548883686059723615,-4.5092,7.5095,0.1759
1548883686180127382,-4.4979,7.4859,0.1773
1548883686247241973,-4.4959,7.4872,0.1773
1548883686302633285,-4.4759,7.4653,0.1779
1548883686423241376,-4.4585,7.4419,0.1781
1548883686491309881,-4.4537,7.4448,0.1781
1548883686572572946,-4.4335,7.4021,0.1773
1548883686696859836,-4.4169,7.3678,0.1773
1548883686779932498,-4.4214,7.3651,0.1773
1548883686841651201,-4.4074,7.3373,0.1763
1548883686934638500,-4.3748,7.294,0.173
1548883686982697725,-4.375,7.2938,0.173
1548883687060642719,-4.3479,7.2413,0.172
1548883687184419393,-4.3402,7.2121,0.1721
1548883687303719758,-4.3101,7.1788,0.1729
1548883687391080617,-4.2916,7.1899,0.1729
1548883687452683925,-4.3017,7.1839,0.1729
1548883687512247562,-4.2813,7.1027,0.1744
1548883687573785781,-4.2848,7.1006,0.1744
1548883687691529989,-4.2531,7.0451,0.171
1548883687752614498,-4.2589,7.0416,0.171
1548883687812702178,-4.2218,6.9904,0.1699
1548883687872122287,-4.2117,6.9965,0.1699
1548883687934458732,-4.1915,6.9526,0.1701
1548883687992608070,-4.1902,6.9534,0.1701
1548883688052909851,-4.1742,6.9011,0.1701
1548883688171381950,-4.1547,6.8661,0.1726
1548883688281280279,-4.1209,6.8153,0.1696
1548883688400460958,-4.1092,6.7803,0.1694
1548883688479274749,-4.1128,6.7781,0.1694
1548883688521164178,-4.0911,6.7456,0.1706
1548883688599762678,-4.0862,6.7486,0.1706
1548883688719485759,-4.0463,6.7014,0.1692
1548883688762587547,-4.0178,6.658,0.1665
1548883688838154792,-4.0152,6.6595,0.1665
1548883688882513046,-4.0026,6.6356,0.1672
1548883688960378170,-4.0058,6.6337,0.1672
1548883689002596855,-3.9889,6.6053,0.1674
1548883689079510927,-3.9917,6.6036,0.1674
1548883689200116634,-3.9629,6.559,0.1684
1548883689340568065,-3.9363,6.533,0.1668
1548883689402326583,-3.9183,6.4948,0.1669
1548883689464200258,-3.9124,6.4984,0.1669
1548883689524115085,-3.8834,6.4668,0.1693
1548883689583398103,-3.8878,6.4641,0.1693
1548883689726676464,-3.8607,6.401,0.1719
1548883689786137819,-3.8355,6.3648,0.1709
1548883689848208904,-3.8093,6.3303,0.1721
1548883689929552793,-3.8027,6.3343,0.1721
1548883689992224693,-3.7689,6.2811,0.1728
1548883690088677644,-3.7677,6.262,0.171
1548883690211169242,-3.7605,6.2383,0.1718
1548883690315365552,-3.7777,6.2279,0.1718
1548883690376193523,-3.7478,6.1922,0.1737
1548883690452964544,-3.7235,6.1566,0.1739
1548883690517228603,-3.732,6.1514,0.1739
1548883690579652070,-3.7127,6.1222,0.1746
1548883690695339679,-3.6898,6.0846,0.1757
1548883690765030384,-3.6882,6.0855,0.1757
1548883690817464113,-3.6558,6.0397,0.1745
1548883690932126283,-3.639,6.0007,0.1765
1548883691008645772,-3.6453,5.9968,0.1765
1548883691053249359,-3.6245,5.9696,0.1797
1548883691174154043,-3.6083,5.9303,0.1808
1548883691251797914,-3.6259,5.9195,0.1808
1548883691295430898,-3.5886,5.8614,0.1805
1548883691371311664,-3.5943,5.858,0.1805
1548883691417165517,-3.5611,5.8044,0.1805
1548883691491503953,-3.5706,5.7985,0.1805
1548883691538492679,-3.5388,5.7547,0.1786
1548883691631293296,-3.5269,5.762,0.1786
1548883691756179809,-3.5088,5.7134,0.1766
1548883691813471317,-3.4948,5.6691,0.1763
1548883691874648094,-3.4928,5.6704,0.1763
1548883691935340881,-3.4789,5.6412,0.1786
1548883691994861364,-3.4834,5.6384,0.1786
1548883692054327249,-3.4564,5.5975,0.1795
1548883692195968151,-3.4334,5.5529,0.1788
1548883692258327484,-3.4093,5.5067,0.1773
1548883692360301494,-3.4185,5.501,0.1773
1548883692418571710,-3.3976,5.461,0.1774
1548883692479910850,-3.4014,5.4586,0.1774
1548883692539416790,-3.3729,5.4151,0.1763
1548883692620085000,-3.3461,5.3835,0.1756
1548883692746176719,-3.327,5.3519,0.1741
1548883692804396390,-3.3344,5.3472,0.1741
1548883692869081020,-3.3099,5.3107,0.1729
1548883692924602270,-3.3129,5.3088,0.1729
1548883692985716342,-3.287,5.2756,0.1703
1548883693069580554,-3.2792,5.2804,0.1703
1548883693192544698,-3.2678,5.2287,0.1684
1548883693252021074,-3.2461,5.189,0.17
1548883693312685012,-3.2445,5.1901,0.17
1548883693452769517,-3.2129,5.1426,0.1687
1548883693556770324,-3.1758,5.0951,0.1647
1548883693678216695,-3.1673,5.0439,0.1618
1548883693738869667,-3.1429,5.0073,0.1597
1548883693799523115,-3.153,5.001,0.1597
1548883693860237121,-3.1299,4.9647,0.1578
1548883693946834087,-3.0992,4.9226,0.1565
1548883694001301050,-3.1012,4.9214,0.1565
1548883694066797256,-3.074,4.8794,0.1555
1548883694186464309,-3.0522,4.8317,0.1546
1548883694248051643,-3.0543,4.8304,0.1546
1548883694312109470,-3.021,4.7828,0.1531
1548883694370289325,-3.0246,4.7806,0.1531
1548883694431116580,-3.005,4.7469,0.1511
1548883694512408733,-3.0003,4.7498,0.1511
1548883694550639152,-2.9843,4.7291,0.1511
1548883694669324398,-2.9606,4.7051,0.1504
1548883694738617420,-2.9664,4.7015,0.1504
1548883694790848255,-2.937,4.6562,0.1488
1548883694859899044,-2.9469,4.6499,0.1488
1548883694919416666,-2.9198,4.6151,0.1467
1548883694978671550,-2.9137,4.6189,0.1467
1548883695040874481,-2.9061,4.6237,0.1467
1548883695097728729,-2.8936,4.5985,0.1461
1548883695278521299,-2.8709,4.5679,0.1439
1548883695402290582,-2.836,4.5131,0.1418
1548883695524265289,-2.8452,4.5074,0.1418
1548883695585296630,-2.8259,4.4804,0.1425
1548883695724386930,-2.8038,4.4613,0.1427
1548883695787534475,-2.7875,4.4384,0.1423
1548883695848788976,-2.7886,4.4378,0.1423
1548883695987719774,-2.774,4.4162,0.142
1548883696090860843,-2.7592,4.3959,0.1421
1548883696241507291,-2.7332,4.365,0.1431
1548883696311521053,-2.7327,4.3653,0.1431
1548883696363775730,-2.7259,4.3506,0.1452
1548883696453429937,-2.7252,4.351,0.1452
1548883696556922197,-2.7123,4.3379,0.147
1548883696720274448,-2.7115,4.3383,0.147
1548883696814070701,-2.6815,4.2827,0.1472
1548883696924251079,-2.6908,4.2769,0.1472
1548883696984209299,-2.6729,4.2445,0.1462
1548883697043924808,-2.6764,4.2423,0.1462
1548883697103486061,-2.6606,4.2096,0.146
1548883697223549604,-2.6435,4.1637,0.1452
1548883697284207582,-2.644,4.1634,0.1452
1548883697344598531,-2.6271,4.1338,0.1442
1548883697409440279,-2.6052,4.111,0.1452
1548883697483674049,-2.5885,4.1215,0.1452
1548883697546231269,-2.5887,4.1214,0.1452
1548883697746380567,-2.5581,4.0956,0.1469
1548883697811047315,-2.5424,4.0724,0.1465
1548883697870397329,-2.5444,4.0712,0.1465
1548883698012109756,-2.5395,4.0342,0.1448
1548883698074020862,-2.5204,3.9836,0.142
1548883698195109128,-2.486,4.0052,0.142
1548883698254382848,-2.4878,4.004,0.142
1548883698314038038,-2.4892,4.0032,0.142
1548883698374880790,-2.4841,4.0063,0.142
1548883698435428142,-2.4814,4.008,0.142
1548883698494371175,-2.4816,4.0079,0.142
1548883698621486425,-2.4099,3.9026,0.1471
1548883698741588115,-2.3879,3.8738,0.1499
1548883698801099300,-2.3865,3.8746,0.1499
1548883698865172624,-2.3665,3.8424,0.149
1548883698949094057,-2.3597,3.8465,0.149
1548883699012562990,-2.3528,3.8285,0.1482
1548883699103851556,-2.3422,3.808,0.1472
1548883699223873138,-2.3262,3.7815,0.1468
1548883699337605237,-2.3234,3.7832,0.1468
1548883699441451072,-2.3001,3.7646,0.1475
1548883699503619909,-2.2818,3.7324,0.1481
1548883699565058231,-2.2812,3.7327,0.1481
1548883699708479642,-2.2512,3.6865,0.149
1548883699766052961,-2.2505,3.6869,0.149
1548883699828560590,-2.2373,3.6669,0.1481
1548883699947586774,-2.2233,3.6474,0.1468
1548883700193472623,-2.2026,3.6237,0.1464
1548883700305132389,-2.1734,3.5818,0.1444
1548883700378827333,-2.1702,3.5837,0.1444
1548883700424714088,-2.1509,3.5545,0.1438
1548883700497707605,-2.1387,3.5619,0.1438
1548883700560513019,-2.1356,3.5637,0.1438
1548883700678398609,-2.1025,3.5218,0.1426
1548883700738021850,-2.0843,3.4884,0.1411
1548883700815920829,-2.07,3.462,0.1406
1548883700880384206,-2.0728,3.4603,0.1406
1548883700935318946,-2.0553,3.4324,0.139
1548883701002766370,-2.0607,3.4291,0.139
1548883701053982973,-2.0433,3.4011,0.1383
1548883701174890995,-2.0237,3.3662,0.1374
1548883701264180421,-2.0374,3.3579,0.1374
1548883701327670335,-2.0127,3.3227,0.136
1548883701416667699,-1.989,3.2903,0.1346
1548883701467167377,-1.9895,3.29,0.1346
1548883701529659986,-1.9979,3.2849,0.1346
1548883701590634346,-1.9659,3.2435,0.1321
1548883701709814310,-1.9332,3.2212,0.1325
1548883701771385908,-1.9228,3.2274,0.1325
1548883701829959630,-1.9075,3.2064,0.1286
1548883701889504194,-1.9066,3.2069,0.1286
1548883701949473381,-1.894,3.19,0.1282
1548883702010141134,-1.8944,3.1897,0.1282
1548883702137027978,-1.8607,3.1481,0.1275
1548883702256274461,-1.8517,3.1534,0.1275
1548883702316656112,-1.8385,3.1298,0.1276
1548883702378567457,-1.8367,3.1309,0.1276
1548883702436760663,-1.8191,3.1099,0.1274
1548883702498907566,-1.8168,3.1112,0.1274
1548883702561685800,-1.8007,3.0917,0.1262
1548883702677352190,-1.7744,3.0758,0.1246
1548883702739567518,-1.7747,3.0756,0.1246
1548883702797281742,-1.7626,3.0503,0.1226
1548883702861133337,-1.7658,3.0485,0.1226
1548883702916997909,-1.7527,3.0261,0.1208
1548883702979885101,-1.7529,3.0259,0.1208
1548883703036957979,-1.7448,3.0041,0.1197
1548883703100515365,-1.7314,2.9795,0.118
1548883703218792438,-1.723,2.9579,0.117
1548883703277057170,-1.7242,2.9572,0.117
1548883703339419126,-1.7081,2.9273,0.1145
1548883703397460460,-1.7088,2.9269,0.1145
1548883703459755182,-1.6901,2.9042,0.1133
1548883703516796827,-1.6863,2.9064,0.1133
1548883703577979326,-1.6784,2.8832,0.1147
1548883703692645549,-1.6751,2.8667,0.1098
1548883703810632228,-1.656,2.8397,0.1094
1548883703884734392,-1.6532,2.8413,0.1094
1548883703932732105,-1.6404,2.8141,0.109
1548883704007638454,-1.6536,2.8063,0.109
1548883704053591251,-1.634,2.7818,0.1111
1548883704175668954,-1.624,2.7504,0.1147
1548883704247735977,-1.6186,2.7535,0.1147
1548883704296265840,-1.5956,2.7138,0.1115
1548883704367429971,-1.5824,2.7215,0.1115
1548883704416709899,-1.5631,2.6889,0.1091
1548883704486006975,-1.546,2.6987,0.1091
1548883704535435914,-1.5307,2.6707,0.1052
1548883704606504678,-1.5116,2.6816,0.1052
1548883704726665973,-1.4738,2.6799,0.1027
1548883704772849321,-1.4642,2.659,0.0997
1548883704846543788,-1.4526,2.6653,0.0997
1548883704893620729,-1.4436,2.6487,0.0975
1548883705014441013,-1.4255,2.6267,0.0965
1548883705137787580,-1.4047,2.6072,0.0957
1548883705256753683,-1.3873,2.5758,0.0931
1548883705334621429,-1.3831,2.5781,0.0931
1548883705377725124,-1.3679,2.5499,0.091
1548883705453078269,-1.3652,2.5514,0.091
1548883705513935327,-1.3478,2.5245,0.0885
1548883705573829412,-1.3441,2.5264,0.0885
1548883705692586660,-1.3163,2.514,0.0871
1548883705740694046,-1.3056,2.4892,0.0856
1548883705812205553,-1.3024,2.4908,0.0856
1548883705860591888,-1.2907,2.4699,0.0848
1548883705934642314,-1.2846,2.4731,0.0848
1548883705979072809,-1.2709,2.4497,0.0845
1548883706052624225,-1.2615,2.4546,0.0845
1548883706172568559,-1.236,2.4306,0.0854
1548883706233393430,-1.2155,2.4106,0.0871
1548883706293636560,-1.2033,2.4167,0.0871
1548883706352848529,-1.1778,2.3947,0.0885
1548883706413609981,-1.1746,2.3962,0.0885
1548883706473441362,-1.1554,2.3656,0.0879
1548883706534564495,-1.1431,2.3715,0.0879
1548883706596761941,-1.1117,2.3489,0.0866
1548883706773591518,-1.1054,2.3209,0.0847
1548883706832900524,-1.1003,2.3068,0.0826
1548883706891968488,-1.1,2.3069,0.0826
1548883706935431480,-1.0951,2.3004,0.0817
1548883707035753011,-1.0895,2.3031,0.0817
1548883707098721265,-1.0876,2.2952,0.0795
1548883707218652248,-1.0902,2.2808,0.076
1548883707278491973,-1.0935,2.2792,0.076
1548883707337709903,-1.0901,2.2698,0.0734
1548883707397969007,-1.0901,2.2698,0.0734
1548883707541213750,-1.08,2.2603,0.0707
1548883707602909088,-1.0703,2.244,0.0684
1548883707722882032,-1.0603,2.2211,0.0664
1548883707784997940,-1.0519,2.2052,0.0654
1548883707844059705,-1.0495,2.2063,0.0654
1548883707904918670,-1.0473,2.2074,0.0654
1548883707962597131,-1.0332,2.1865,0.0631
1548883708025822877,-1.03,2.188,0.0631
1548883708083326101,-1.0187,2.1778,0.0622
1548883708203586101,-0.997,2.1604,0.0604
1548883708265538215,-0.9917,2.1628,0.0604
1548883708323566436,-0.9747,2.1421,0.0581
1548883708384796619,-0.9683,2.1449,0.0581
1548883708442707300,-0.9582,2.1309,0.0557
1548883708504554748,-0.9483,2.1113,0.0541
1548883708562652587,-0.9339,2.1177,0.0541
1548883708682923555,-0.9099,2.0988,0.0524
1548883708744846582,-0.9013,2.1025,0.0524
1548883708802734851,-0.8855,2.0831,0.051
1548883708864331245,-0.8834,2.084,0.051
1548883708926008224,-0.8774,2.0866,0.051
1548883708982923507,-0.8722,2.0887,0.051
1548883709044121026,-0.8651,2.0917,0.051
1548883709102877378,-0.8565,2.0952,0.051
1548883709223114252,-0.8214,2.0415,0.0479
1548883709282810211,-0.8107,2.0254,0.0461
1548883709345744371,-0.8083,2.0263,0.0461
1548883709402919054,-0.7956,2.0121,0.0443
1548883709464862346,-0.7913,2.0138,0.0443
1548883709522925376,-0.7777,1.9901,0.0427
1548883709585042953,-0.7742,1.9915,0.0427
1548883709704735755,-0.7577,1.9754,0.0411
1548883709763456583,-0.7456,1.9554,0.0397
1548883709824899673,-0.7426,1.9565,0.0397
1548883709883799552,-0.7313,1.9352,0.038
1548883709942238092,-0.7304,1.9355,0.038
1548883710065143823,-0.7092,1.8933,0.0351
1548883710588382720,-0.6457,1.8081,0.0273
1548883716201008796,-0.1248,1.2816,-0.0331
1548883716268862247,-0.1248,1.2816,-0.0332
1548883716389506816,-0.1209,1.283,-0.0338
1548883716464941978,-0.1187,1.2832,-0.0338
1548883716509949922,-0.1184,1.2792,-0.0341
1548883716585394620,-0.1147,1.2795,-0.0341
1548883716704563379,-0.1083,1.277,-0.0346
1548883716750169515,-0.1084,1.276,-0.0351
1548883716825897693,-0.1028,1.2765,-0.0351
1548883716870414733,-0.1038,1.2774,-0.0355
1548883716945576190,-0.1025,1.2775,-0.0355
1548883717006103277,-0.0999,1.2777,-0.0355
1548883717066008567,-0.1,1.2737,-0.0357
1548883717185268402,-0.0968,1.2629,-0.036
1548883717245499610,-0.0945,1.2631,-0.036
1548883717304918050,-0.0926,1.2662,-0.037
1548883717365372180,-0.0899,1.2664,-0.037
1548883717424955606,-0.0892,1.2654,-0.0372
1548883717485654592,-0.0924,1.2652,-0.0372
1548883717544926166,-0.0945,1.263,-0.0375
1548883717605394363,-0.0938,1.2631,-0.0375
1548883717726004123,-0.0922,1.2672,-0.0374
1548883717774086952,-0.0918,1.2682,-0.038
1548883717844967603,-0.0871,1.2685,-0.038
1548883717895074605,-0.0895,1.2744,-0.0384
1548883718014799833,-0.0869,1.2776,-0.0385
1548883718111959457,-0.0821,1.2779,-0.0385
1548883718231688499,-0.0789,1.2811,-0.0385
1548883718291159391,-0.0779,1.2822,-0.0384
1548883718351756572,-0.0757,1.2823,-0.0384
1548883718411106348,-0.075,1.2853,-0.0383
1548883718471435070,-0.0739,1.2854,-0.0383
1548883718531429052,-0.0731,1.2895,-0.038
1548883718592180252,-0.0723,1.2895,-0.038
1548883718712278366,-0.0696,1.2907,-0.0377
1548883718770682334,-0.0706,1.2936,-0.0377
1548883718858588457,-0.069,1.2947,-0.0375
1548883718912060260,-0.068,1.2948,-0.0375
1548883718977399587,-0.0647,1.2949,-0.0375
1548883719036057710,-0.0641,1.298,-0.0373
1548883719097959518,-0.0706,1.2976,-0.0373
1548883719217115402,-0.0717,1.2976,-0.0373
1548883719275192499,-0.0766,1.2983,-0.0373
1548883719335517168,-0.0748,1.2984,-0.0373
1548883719394116640,-0.0735,1.2995,-0.0369
1548883719455791473,-0.0727,1.2995,-0.0369
1548883719578169345,-0.0754,1.3014,-0.0362
1548883719699336767,-0.077,1.3013,-0.0361
1548883719823505163,-0.0755,1.3014,-0.0359
1548883719942926406,-0.0744,1.3015,-0.0357
1548883720060740709,-0.0727,1.3006,-0.0353
1548883720180175781,-0.0729,1.3006,-0.0351
1548883720300560712,-0.0741,1.3005,-0.0343
1548883720377213954,-0.0742,1.3005,-0.0343
1548883720437377929,-0.0748,1.3005,-0.0341
1548883720497115612,-0.075,1.3005,-0.0341
1548883720572565555,-0.0739,1.2976,-0.0336
1548883720692633152,-0.0724,1.2916,-0.0332
1548883720761213779,-0.0687,1.2919,-0.0332
1548883720812092065,-0.0689,1.2878,-0.0331
1548883720881294250,-0.0679,1.2879,-0.0331
1548883720941124916,-0.0666,1.288,-0.0331
1548883721001698017,-0.0667,1.284,-0.0324
1548883721062255620,-0.0684,1.2839,-0.0324
1548883721181045055,-0.0714,1.2837,-0.0324
1548883721241508960,-0.0713,1.2837,-0.0324
1548883721302101135,-0.0691,1.2838,-0.0324
1548883721362066745,-0.0685,1.2839,-0.0324
1548883721421126365,-0.0692,1.2838,-0.0324
1548883721481712579,-0.0664,1.2599,-0.0324
1548883721566182613,-0.0665,1.2519,-0.0326
1548883721683440446,-0.0643,1.245,-0.0327
1548883721788946390,-0.0595,1.2453,-0.0327
1548883721830268859,-0.059,1.2362,-0.0332
1548883721908512592,-0.0515,1.2366,-0.0332
1548883721947200536,-0.0525,1.2325,-0.0335
1548883722028651475,-0.0509,1.2326,-0.0335
1548883722088283061,-0.0471,1.2277,-0.0339
1548883722208588123,-0.0395,1.222,-0.0344
1548883722267924070,-0.034,1.2221,-0.0344
1548883722328646421,-0.0276,1.2173,-0.0351
1548883722387410402,-0.0229,1.2174,-0.0351
1548883722449039936,-0.0256,1.2173,-0.0351
1548883722491439580,-0.0256,1.2103,-0.0358
1548883722568805217,-0.0222,1.2104,-0.0358
1548883722687949657,-0.0246,1.2003,-0.0367
1548883722749122619,-0.0195,1.1953,-0.0378
1548883722808280229,-0.0165,1.1954,-0.0378
1548883722868816852,-0.0225,1.1873,-0.0384
1548883722928246736,-0.0203,1.1873,-0.0384
1548883722988460063,-0.009,1.1874,-0.0384
1548883723048231124,-0.0062,1.1875,-0.0384
1548883723168993949,-0.0114,1.1754,-0.04
1548883723229428768,-0.0031,1.1754,-0.04
1548883723288468837,-0.0094,1.1654,-0.0405
1548883723350508213,-0.01,1.1653,-0.0415
